   2.3926400e+02   3.6202000e+01  -2.0186000e+01   5.4610000e+00   8.0000000e-01   8.0000000e-01   0.0000000e+00
   2.3910200e+02   3.6304000e+01  -3.7866000e+01   2.8610000e+01   2.4000000e+00   1.5000000e+00   0.0000000e+00
   2.3896600e+02   3.6434000e+01  -3.7833000e+01   2.9851000e+01   2.5000000e+00   1.4000000e+00   0.0000000e+00
   2.3935500e+02   3.6370000e+01  -1.8219000e+01   3.6340000e+00   2.5000000e+00   1.3000000e+00   0.0000000e+00
   2.3906000e+02   3.6151000e+01  -3.9721000e+01   3.0423000e+01   2.3000000e+00   2.0000000e+00   0.0000000e+00
   2.3905600e+02   3.6346000e+01  -3.7956000e+01   2.9724000e+01   2.5000000e+00   1.5000000e+00   0.0000000e+00
   2.3908400e+02   3.6347000e+01  -1.9353000e+01   7.5160000e+00   2.4000000e+00   1.8000000e+00   0.0000000e+00
   2.3818000e+02   3.6580000e+01  -3.8042000e+01   3.1711000e+01   4.8000000e-01   4.7200000e-01   0.0000000e+00
   2.3923300e+02   3.6181000e+01  -3.6932000e+01   2.8662000e+01   1.6860000e+00   1.5080000e+00   0.0000000e+00
   2.3820700e+02   3.6486000e+01  -3.8020000e+01   3.2746000e+01   3.2100000e-01   3.0900000e-01   0.0000000e+00
   2.3894900e+02   3.6302000e+01  -3.7697000e+01   3.1391000e+01   4.4000000e-01   3.8300000e-01   0.0000000e+00
   2.3886500e+02   3.6426000e+01  -3.7449000e+01   3.1752000e+01   3.7100000e-01   3.0600000e-01   0.0000000e+00
   2.3826800e+02   3.6816000e+01  -3.7142000e+01   3.0167000e+01   3.1100000e-01   2.5200000e-01   0.0000000e+00
   2.3830200e+02   3.6879000e+01  -3.6270000e+01   2.9000000e+01   4.8600000e-01   4.1100000e-01   0.0000000e+00
   2.3809500e+02   3.6622000e+01  -3.7845000e+01   3.2670000e+01   4.7300000e-01   4.5100000e-01   0.0000000e+00
   2.3842100e+02   3.6724000e+01  -3.7274000e+01   3.1541000e+01   3.9500000e-01   3.3100000e-01   0.0000000e+00
   2.3858000e+02   3.6800000e+01  -2.6951000e+01   2.2587000e+01   3.8700000e-01   3.4500000e-01   0.0000000e+00
   2.3840900e+02   3.6859000e+01  -3.6216000e+01   2.9287000e+01   3.7100000e-01   3.0700000e-01   0.0000000e+00
   2.3845800e+02   3.6814000e+01  -3.6599000e+01   3.0967000e+01   4.1500000e-01   4.4600000e-01   0.0000000e+00
   2.3844600e+02   3.6904000e+01  -3.0645000e+01   2.2397000e+01   3.4100000e-01   2.5900000e-01   0.0000000e+00
   2.3861300e+02   3.6637000e+01  -3.6922000e+01   3.1097000e+01   4.7800000e-01   4.4000000e-01   0.0000000e+00
   2.3866500e+02   3.6918000e+01  -2.1688000e+01   7.6670000e+00   4.3800000e-01   3.8800000e-01   0.0000000e+00
   2.3881200e+02   3.6560000e+01  -3.6740000e+01   3.1596000e+01   4.0900000e-01   3.7000000e-01   0.0000000e+00
   2.3893600e+02   3.6612000e+01  -1.8241000e+01   7.8750000e+00   3.9600000e-01   3.3200000e-01   0.0000000e+00
   2.3865200e+02   3.6811000e+01  -2.1530000e+01   1.0882000e+01   3.4300000e-01   2.8500000e-01   0.0000000e+00
   2.3901900e+02   3.6417000e+01  -2.0589000e+01   1.0674000e+01   3.5900000e-01   2.8300000e-01   0.0000000e+00
   2.3914700e+02   3.6516000e+01  -1.9020000e+01   7.8930000e+00   4.6800000e-01   4.7000000e-01   0.0000000e+00
   2.3930200e+02   3.6025000e+01  -3.5363000e+01   2.9637000e+01   6.7900000e-01   5.4300000e-01   0.0000000e+00
   2.3912100e+02   3.6140000e+01  -3.7252000e+01   3.0642000e+01   3.4100000e-01   2.8600000e-01   0.0000000e+00
   2.3925100e+02   3.6107000e+01  -3.6977000e+01   3.0185000e+01   3.7900000e-01   3.1200000e-01   0.0000000e+00
   2.3927200e+02   3.6179000e+01  -1.8672000e+01   8.6090000e+00   3.6500000e-01   2.9500000e-01   0.0000000e+00
   2.3935500e+02   3.5923000e+01  -3.5016000e+01   2.9794000e+01   4.2300000e-01   3.7100000e-01   0.0000000e+00
   2.3952500e+02   3.6007000e+01  -1.9317000e+01   1.3738000e+01   5.9300000e-01   5.9500000e-01   0.0000000e+00
   2.3945700e+02   3.6089000e+01  -1.9311000e+01   1.1229000e+01   4.6600000e-01   4.0200000e-01   0.0000000e+00
   2.3956000e+02   3.6123000e+01  -1.8501000e+01   1.0615000e+01   3.5100000e-01   3.0100000e-01   0.0000000e+00
   2.3944800e+02   3.5974000e+01  -3.2805000e+01   2.8136000e+01   6.5700000e-01   5.5900000e-01   0.0000000e+00
   2.3841900e+02   3.6799000e+01  -3.6758000e+01   3.0467000e+01   5.3600000e-01   4.3500000e-01   0.0000000e+00
   2.3852100e+02   3.6744000e+01  -3.6063000e+01   3.0756000e+01   6.8200000e-01   5.5600000e-01   0.0000000e+00
   2.3945800e+02   3.5945000e+01  -3.2414000e+01   2.8064000e+01   3.3300000e-01   3.2200000e-01   0.0000000e+00
   2.3855300e+02   3.6765000e+01  -3.7495000e+01   3.1860000e+01   1.9600000e-01   1.6600000e-01   0.0000000e+00
   2.5353000e+02   2.3330000e+01  -1.1051000e+01  -2.6680000e+00   1.0000000e-01   1.0000000e-01   0.0000000e+00
   2.5091000e+02   2.5690000e+01  -8.4190000e+00  -2.5270000e+00   3.6700000e+00   1.7600000e+00   0.0000000e+00
   1.2752100e+02   5.0257000e+01   6.1450000e+00   1.7380000e+00   2.0000000e-01   2.0000000e-01   0.0000000e+00
   1.2802800e+02   5.0257000e+01   5.6770000e+00   8.5800000e-01   1.9000000e-01   2.2000000e-01   0.0000000e+00
   1.2822300e+02   4.9913000e+01   6.5340000e+00   1.2340000e+00   2.5000000e-01   2.4000000e-01   0.0000000e+00
   1.3001400e+02   5.0101000e+01   5.8710000e+00   2.0280000e+00   2.2000000e-01   2.2000000e-01   0.0000000e+00
   1.3022000e+02   4.9407000e+01   6.8230000e+00   1.7260000e+00   2.1000000e-01   1.8000000e-01   0.0000000e+00
   1.3160200e+02   4.8954000e+01   7.0440000e+00   1.0810000e+00   2.2000000e-01   2.0000000e-01   0.0000000e+00
   1.2323100e+02   1.2838000e+01  -4.3022000e+01   4.7355000e+01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.2339700e+02   1.2508000e+01  -3.4665000e+01   2.4178000e+01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.2360000e+02   1.2601000e+01  -4.4601000e+01   4.0939000e+01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.2372800e+02   1.2403000e+01  -3.9651000e+01   3.4942000e+01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.2362300e+02   1.2371000e+01  -2.7222000e+01   2.1110000e+01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.2392400e+02   1.2146000e+01  -3.7472000e+01   2.7134000e+01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.2379200e+02   1.2179000e+01  -3.1106000e+01   1.8947000e+01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.2381400e+02   1.2211000e+01  -3.1019000e+01   1.8585000e+01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   3.5503600e+02   3.4107000e+01   1.0123000e+01  -9.5100000e-01   8.1000000e-01   8.1000000e-01   3.3000000e-01
   3.5517200e+02   3.4009000e+01   8.0210000e+00  -1.9500000e+00   7.3000000e-01   7.5000000e-01   1.5000000e-01
   3.5500200e+02   3.3939000e+01   8.7860000e+00  -9.2300000e-01   7.7000000e-01   7.7000000e-01   1.9000000e-01
   1.2465400e+02   1.1108000e+01  -2.2198000e+01   3.7100000e+00   1.3000000e+01   5.0000000e+00   0.0000000e+00
   1.2462800e+02   1.1136000e+01  -3.7506000e+01   1.8606000e+01   7.0000000e+00   4.0000000e+00   0.0000000e+00
   1.2467100e+02   1.1130000e+01  -8.9007000e+01   6.1086000e+01   1.8000000e+01   8.0000000e+00   0.0000000e+00
   1.2462500e+02   1.1185000e+01  -7.3540000e+01   4.8364000e+01   1.0000000e+01   4.0000000e+00   0.0000000e+00
   1.2465700e+02   1.1121000e+01  -3.0267000e+01   2.3953000e+01   9.0000000e+00   4.0000000e+00   0.0000000e+00
   1.2464200e+02   1.1140000e+01  -4.4833000e+01   2.2739000e+01   8.0000000e+00   3.0000000e+00   0.0000000e+00
   1.2462600e+02   1.1158000e+01  -3.3317000e+01   3.5445000e+01   1.1000000e+01   3.0000000e+00   0.0000000e+00
   9.5244000e+01   5.4700000e+00   2.2695000e+01  -1.7350000e+00   6.0000000e+00   4.0000000e+00   2.5000000e-02
   9.5250000e+01   5.3650000e+00   2.0776000e+01  -7.3000000e-01   6.0000000e+00   4.0000000e+00   0.0000000e+00
   9.5253000e+01   5.3980000e+00   2.3750000e+01   1.2720000e+00   6.0000000e+00   4.0000000e+00   2.9000000e-02
   9.5272000e+01   5.5170000e+00   2.3658000e+01   3.2860000e+00   6.0000000e+00   4.0000000e+00   2.9000000e-02
   9.5321000e+01   5.5540000e+00   1.3628000e+01   2.3230000e+00   6.0000000e+00   4.0000000e+00   2.2000000e-02
   9.5354000e+01   5.5810000e+00   1.1608000e+01   6.3470000e+00   6.0000000e+00   4.0000000e+00   2.5000000e-02
   9.5399000e+01   5.6160000e+00   2.3580000e+01  -3.6200000e+00   6.0000000e+00   4.0000000e+00  -6.5000000e-02
   9.5405000e+01   5.6300000e+00   1.3569000e+01   3.3850000e+00   6.0000000e+00   4.0000000e+00   2.3000000e-02
   9.5488000e+01   5.6060000e+00   1.5588000e+01   4.4700000e-01   6.0000000e+00   4.0000000e+00   2.6000000e-02
   9.5539000e+01   5.5980000e+00   2.4593000e+01  -4.5150000e+00   6.0000000e+00   4.0000000e+00   2.6000000e-02
   1.6233000e+01   4.5860000e+01   1.1242000e+01  -1.3000000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6183000e+01   4.5807000e+01   9.8880000e+00  -5.2000000e-01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6139000e+01   4.5850000e+01   9.5570000e+00  -3.0360000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6135000e+01   4.5926000e+01   9.5970000e+00  -3.4370000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6132000e+01   4.5893000e+01   1.0523000e+01  -2.9380000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6116000e+01   4.5774000e+01   1.0818000e+01  -2.2450000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6091000e+01   4.5976000e+01   1.0361000e+01  -1.8540000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6085000e+01   4.5903000e+01   1.0618000e+01  -3.1570000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6078000e+01   4.5928000e+01   9.8000000e+00  -3.7590000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6076000e+01   4.5793000e+01   1.0105000e+01  -2.2600000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6066000e+01   4.5731000e+01   1.1354000e+01  -1.4640000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6025000e+01   4.5730000e+01   9.7590000e+00  -1.7800000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6017000e+01   4.5811000e+01   1.0195000e+01  -1.8830000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6015000e+01   4.5876000e+01   1.0245000e+01  -2.2830000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6010000e+01   4.5707000e+01   1.2377000e+01  -6.8600000e-01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5981000e+01   4.5773000e+01   1.0727000e+01  -7.9700000e-01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5975000e+01   4.5993000e+01   9.3560000e+00  -3.9990000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5940000e+01   4.5869000e+01   1.1455000e+01  -2.0120000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5907000e+01   4.5725000e+01   1.2070000e+01   2.7500000e-01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5883000e+01   4.5681000e+01   9.8060000e+00  -1.3400000e-01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5881000e+01   4.5853000e+01   1.0471000e+01  -5.3400000e-01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5836000e+01   4.5749000e+01   1.1156000e+01  -1.8520000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5826000e+01   4.5831000e+01   9.3930000e+00  -2.1560000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5822000e+01   4.5715000e+01   1.0984000e+01  -1.4570000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5812000e+01   4.5927000e+01   1.0918000e+01  -1.3610000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5795000e+01   4.5658000e+01   9.2300000e+00  -1.3680000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5768000e+01   4.5775000e+01   1.1540000e+01  -3.2770000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.5759000e+01   4.5866000e+01   1.0570000e+01  -4.8100000e-01   2.0000000e+00   2.0000000e+00   0.0000000e+00
   1.6306700e+02   5.6265000e+01   5.6770000e+00   3.9880000e+00   2.2300000e+00   2.2000000e+00   0.0000000e+00
   1.6085600e+02   5.6318000e+01   7.2850000e+00   6.5600000e+00   1.1000000e+00   1.1000000e+00   0.0000000e+00
   1.6006200e+02   5.6254000e+01   3.7680000e+00   6.6280000e+00   2.2000000e+00   2.2000000e+00   1.0000000e-03
   1.5753600e+02   5.3325000e+01  -2.9910000e+00   1.1821000e+01   2.4000000e+00   2.5000000e+00  -1.1000000e-02
   8.8936000e+01   2.6965000e+01   2.4645000e+01   3.3341000e+01   1.1000000e+00   7.0000000e-01   0.0000000e+00
   8.8791000e+01   2.7010000e+01   2.2541000e+01   3.2792000e+01   1.7000000e+00   1.4000000e+00   0.0000000e+00
   8.8753000e+01   2.6881000e+01   2.6276000e+01   3.6436000e+01   1.0000000e+00   6.0000000e-01   0.0000000e+00
   8.8738000e+01   2.6751000e+01   2.6707000e+01   3.7492000e+01   1.1000000e+00   8.0000000e-01   0.0000000e+00
   8.8702000e+01   2.7024000e+01   1.9101000e+01   3.2329000e+01   1.4000000e+00   9.0000000e-01   0.0000000e+00
   8.8569000e+01   2.6889000e+01   1.6809000e+01   3.6033000e+01   1.5000000e+00   1.1000000e+00   0.0000000e+00
   8.8350000e+01   2.6711000e+01   1.8625000e+01   3.4963000e+01   1.9000000e+00   1.5000000e+00   0.0000000e+00
   8.8185000e+01   2.6883000e+01   1.7773000e+01   3.6388000e+01   1.4000000e+00   1.0000000e+00   0.0000000e+00
   2.9863600e+02   1.0359000e+01  -7.3340000e+00   9.1500000e-01   1.2000000e+00   1.9000000e+00   0.0000000e+00
   2.9859400e+02   1.0292000e+01  -7.3490000e+00   1.0220000e+00   4.4000000e+00   5.2000000e+00   0.0000000e+00
   2.9839800e+02   1.0191000e+01  -7.2720000e+00  -1.8420000e+00   6.7000000e+00   3.7000000e+00   0.0000000e+00
   2.9868900e+02   1.0185000e+01  -6.0740000e+00  -3.1950000e+00   8.0000000e+00   3.2000000e+00   0.0000000e+00
   2.9854100e+02   1.0280000e+01  -4.8520000e+00  -3.2680000e+00   7.1000000e+00   2.6000000e+00   0.0000000e+00
   2.9857500e+02   1.0333000e+01  -8.5400000e+00  -1.2740000e+00   1.7000000e+00   3.5000000e+00   0.0000000e+00
   1.4336200e+02   3.8888000e+01  -4.4062000e+01   1.6700000e+01   2.0000000e+00   1.0000000e+00   0.0000000e+00
   1.4326300e+02   3.8636000e+01  -3.7104000e+01   2.7080000e+00   1.2000000e+01   5.0000000e+00   0.0000000e+00
   1.4291700e+02   3.8081000e+01  -4.6197000e+01   1.9736000e+01   4.0000000e+00   5.0000000e+00   0.0000000e+00
   1.4243300e+02   3.8149000e+01  -4.7179000e+01   4.7760000e+00   2.0000000e+00   4.0000000e+00   0.0000000e+00
   1.4208100e+02   3.7166000e+01  -2.8345000e+01  -1.1950000e+00   7.0000000e+00   7.0000000e+00   0.0000000e+00
   3.3179100e+02   3.8678000e+01   9.3070000e+00  -2.2400000e+00   2.8000000e-01   1.6000000e-01   0.0000000e+00
   3.3183300e+02   3.8680000e+01   1.0119000e+01  -2.3860000e+00   3.6000000e-01   2.5000000e-01   0.0000000e+00
   3.3183900e+02   3.8656000e+01   1.0073000e+01  -2.2760000e+00   3.6000000e-01   2.5000000e-01   0.0000000e+00
   3.3184700e+02   3.8701000e+01   1.0101000e+01  -2.2570000e+00   3.5000000e-01   2.4000000e-01   0.0000000e+00
   3.3188800e+02   3.8637000e+01   9.5500000e+00  -2.1620000e+00   3.5000000e-01   2.4000000e-01   0.0000000e+00
   3.3189600e+02   3.8682000e+01   9.5280000e+00  -2.6640000e+00   3.5000000e-01   2.4000000e-01   0.0000000e+00
   3.3194300e+02   3.8643000e+01   8.8800000e+00  -2.9600000e+00   3.5000000e-01   2.4000000e-01   0.0000000e+00
   3.3194900e+02   3.8680000e+01   9.5870000e+00  -2.0600000e+00   3.6000000e-01   2.6000000e-01   0.0000000e+00
   3.3197600e+02   3.8602000e+01   9.0750000e+00  -2.8140000e+00   3.5000000e-01   2.4000000e-01   0.0000000e+00
   3.3200200e+02   3.8642000e+01   8.8190000e+00  -2.9580000e+00   3.5000000e-01   2.4000000e-01   0.0000000e+00
   3.3204100e+02   3.8616000e+01   8.4960000e+00  -3.7130000e+00   3.5000000e-01   2.5000000e-01   0.0000000e+00
   3.3206700e+02   3.8598000e+01   8.9670000e+00  -2.9160000e+00   3.5000000e-01   2.3000000e-01   0.0000000e+00
   3.3211200e+02   3.8575000e+01   8.4640000e+00  -3.1130000e+00   3.5000000e-01   2.4000000e-01   0.0000000e+00
   3.3214600e+02   3.8558000e+01   9.1140000e+00  -2.8070000e+00   3.5000000e-01   2.4000000e-01   0.0000000e+00
   3.3220700e+02   3.8549000e+01   9.0000000e+00  -3.3050000e+00   3.5000000e-01   2.4000000e-01   0.0000000e+00
   2.9854100e+02   1.0339000e+01   2.5350000e+00  -1.5290000e+00   4.7000000e+00   5.5000000e+00   0.0000000e+00
   2.9860400e+02   1.0681000e+01   5.5390000e+00   2.1540000e+00   1.4000000e+00   1.2000000e+00   0.0000000e+00
   2.9858200e+02   1.0377000e+01   3.4600000e-01  -2.4100000e-01   3.4000000e+00   2.2000000e+00   0.0000000e+00
   2.9860000e+02   1.0653000e+01   5.7310000e+00   1.5540000e+00   1.0000000e+00   7.0000000e-01   0.0000000e+00
   2.9856200e+02   1.0395000e+01   1.9530000e+00   1.8650000e+00   3.0000000e+00   3.3000000e+00   0.0000000e+00
   1.3650800e+02   3.3726000e+01  -2.7807000e+01   7.8920000e+00   4.0000000e+00   4.0000000e+00   0.0000000e+00
   1.3661200e+02   3.3557000e+01  -2.9778000e+01   6.9140000e+00   4.0000000e+00   5.0000000e+00   0.0000000e+00
   1.3711700e+02   3.3885000e+01  -2.9731000e+01   7.0210000e+00   5.0000000e+00   5.0000000e+00   0.0000000e+00
   2.3521000e+01   3.5303000e+01  -7.4870000e+00  -2.7549000e+01   2.7000000e-01   2.8000000e-01   0.0000000e+00
   2.4109000e+01   3.4839000e+01  -5.4020000e+00  -2.8887000e+01   6.0000000e-02   9.0000000e-02   0.0000000e+00
   2.4120000e+01   3.4848000e+01  -4.8350000e+00  -2.9575000e+01   1.9000000e-01   3.0000000e-01   0.0000000e+00
   2.4473000e+01   3.5370000e+01  -4.7720000e+00  -2.8398000e+01   2.7000000e-01   4.0000000e-01   0.0000000e+00
   2.4319000e+01   3.5188000e+01  -5.1900000e+00  -2.9833000e+01   2.0000000e-01   7.4000000e-01   0.0000000e+00
   2.3840000e+01   3.5354000e+01  -5.3830000e+00  -2.7740000e+01   2.5000000e-01   9.2000000e-01   0.0000000e+00
   2.3823000e+01   3.5256000e+01  -5.8180000e+00  -2.7842000e+01   4.2000000e-01   5.9000000e-01   0.0000000e+00
   8.3953000e+01   2.9178000e+01   1.4870000e+01   2.3176000e+01   1.5900000e+00   1.1300000e+00   0.0000000e+00
   8.1926000e+01   3.2047000e+01   1.1913000e+01   1.7070000e+01   1.5500000e+00   1.4300000e+00   0.0000000e+00
   8.6940000e+01   2.8357000e+01   2.1245000e+01   2.4728000e+01   5.4000000e-01   4.5000000e-01   0.0000000e+00
   2.7863000e+01   3.8485000e+01  -8.6450000e+00  -1.9510000e+01   1.0000000e-01   2.0000000e-01  -1.0000000e-01
   2.6712000e+01   3.8393000e+01  -7.2480000e+00  -2.4490000e+01   5.0000000e-01   6.0000000e-01  -1.3000000e-01
   2.7566000e+01   3.7695000e+01  -8.6710000e+00  -2.4783000e+01   2.0000000e-01   2.0000000e-01  -6.0000000e-02
   2.7181000e+01   3.8342000e+01  -8.8150000e+00  -1.9577000e+01   5.0000000e-01   6.0000000e-01  -1.6000000e-01
   2.6601000e+01   3.8440000e+01  -8.8370000e+00  -2.3318000e+01   7.0000000e-01   8.0000000e-01  -1.6000000e-01
   2.7813000e+01   3.7698000e+01  -9.6110000e+00  -2.3721000e+01   2.0000000e-01   2.0000000e-01  -6.0000000e-02
   2.7639000e+01   3.8346000e+01  -9.3880000e+00  -1.7564000e+01   5.0000000e-01   7.0000000e-01  -2.2000000e-01
   2.6233000e+01   3.8288000e+01  -9.2540000e+00  -2.7106000e+01   6.0000000e-01   7.0000000e-01  -1.4000000e-01
   2.6830000e+01   3.8137000e+01  -1.0626000e+01  -3.1461000e+01   8.0000000e-01   9.0000000e-01  -1.1000000e-01
   2.7181000e+01   3.7627000e+01  -6.1010000e+00  -2.6576000e+01   2.0000000e-01   2.0000000e-01  -6.0000000e-02
   2.6997000e+01   3.8068000e+01  -1.0642000e+01  -2.3021000e+01   6.0000000e-01   7.0000000e-01  -1.5000000e-01
   2.7165000e+01   3.8597000e+01  -1.2053000e+01  -1.7080000e+01   2.0000000e-01   2.0000000e-01  -4.0000000e-02
   2.7675000e+01   3.8677000e+01  -9.1460000e+00  -1.6355000e+01   1.0000000e-01   2.0000000e-01  -7.0000000e-02
   2.6470000e+01   3.8671000e+01  -1.0052000e+01  -2.2649000e+01   4.0000000e-01   4.0000000e-01  -7.0000000e-02
