239.106 36.453 -18.914 7.809 1.300 0.900 0.000
239.130 36.163 -39.711 29.901 2.300 1.300 0.000
239.194 36.186 -38.897 28.183 2.300 1.600 0.000
238.965 36.246 -37.998 31.351 2.300 1.400 0.000
239.264 36.202 -20.186 5.461 0.800 0.800 0.000
239.102 36.304 -37.866 28.610 2.400 1.500 0.000
238.966 36.434 -37.833 29.851 2.500 1.400 0.000
239.355 36.370 -18.219 3.634 2.500 1.300 0.000
239.317 36.030 -40.139 34.645 1.500 2.100 0.000
239.000 36.537 -17.796 7.240 1.900 1.300 0.000
239.060 36.151 -39.721 30.423 2.300 2.000 0.000
239.077 36.227 -37.793 31.017 1.500 1.200 0.000
239.056 36.346 -37.956 29.724 2.500 1.500 0.000
239.084 36.347 -19.353 7.516 2.400 1.800 0.000
238.180 36.580 -38.042 31.711 0.480 0.472 0.000
239.241 36.187 -22.199 3.046 1.900 2.104 0.000
239.233 36.181 -36.932 28.662 1.686 1.508 0.000
238.207 36.486 -38.020 32.746 0.321 0.309 0.000
238.949 36.302 -37.697 31.391 0.440 0.383 0.000
238.865 36.426 -37.449 31.752 0.371 0.306 0.000
238.268 36.816 -37.142 30.167 0.311 0.252 0.000
238.302 36.879 -36.270 29.000 0.486 0.411 0.000
238.095 36.622 -37.845 32.670 0.473 0.451 0.000
238.421 36.724 -37.274 31.541 0.395 0.331 0.000
238.580 36.800 -26.951 22.587 0.387 0.345 0.000
238.409 36.859 -36.216 29.287 0.371 0.307 0.000
238.458 36.814 -36.599 30.967 0.415 0.446 0.000
238.446 36.904 -30.645 22.397 0.341 0.259 0.000
238.613 36.637 -36.922 31.097 0.478 0.440 0.000
238.665 36.918 -21.688 7.667 0.438 0.388 0.000
238.812 36.560 -36.740 31.596 0.409 0.370 0.000
238.936 36.612 -18.241 7.875 0.396 0.332 0.000
238.652 36.811 -21.530 10.882 0.343 0.285 0.000
239.019 36.417 -20.589 10.674 0.359 0.283 0.000
239.147 36.516 -19.020 7.893 0.468 0.470 0.000
239.302 36.025 -35.363 29.637 0.679 0.543 0.000
239.121 36.140 -37.252 30.642 0.341 0.286 0.000
239.251 36.107 -36.977 30.185 0.379 0.312 0.000
239.272 36.179 -18.672 8.609 0.365 0.295 0.000
239.355 35.923 -35.016 29.794 0.423 0.371 0.000
239.525 36.007 -19.317 13.738 0.593 0.595 0.000
239.457 36.089 -19.311 11.229 0.466 0.402 0.000
239.560 36.123 -18.501 10.615 0.351 0.301 0.000
239.448 35.974 -32.805 28.136 0.657 0.559 0.000
238.419 36.799 -36.758 30.467 0.536 0.435 0.000
238.521 36.744 -36.063 30.756 0.682 0.556 0.000
239.458 35.945 -32.414 28.064 0.333 0.322 0.000
238.553 36.765 -37.495 31.860 0.196 0.166 0.000
253.530 23.330 -11.051 -2.668 0.100 0.100 0.000
250.136 22.918 -54.507 25.301 3.070 1.450 0.000
250.910 25.690 -8.419 -2.527 3.670 1.760 0.000
127.521 50.257 6.145 1.738 0.200 0.200 0.000
128.028 50.257 5.677 0.858 0.190 0.220 0.000
128.223 49.913 6.534 1.234 0.250 0.240 0.000
130.014 50.101 5.871 2.028 0.220 0.220 0.000
130.220 49.407 6.823 1.726 0.210 0.180 0.000
131.602 48.954 7.044 1.081 0.220 0.200 0.000
123.231 12.838 -43.022 47.355 2.000 2.000 0.000
123.397 12.508 -34.665 24.178 2.000 2.000 0.000
123.600 12.601 -44.601 40.939 2.000 2.000 0.000
123.728 12.403 -39.651 34.942 2.000 2.000 0.000
123.623 12.371 -27.222 21.110 2.000 2.000 0.000
123.924 12.146 -37.472 27.134 2.000 2.000 0.000
123.792 12.179 -31.106 18.947 2.000 2.000 0.000
123.814 12.211 -31.019 18.585 2.000 2.000 0.000
355.036 34.107 10.123 -0.951 0.810 0.810 0.330
355.172 34.009 8.021 -1.950 0.730 0.750 0.150
355.002 33.939 8.786 -0.923 0.770 0.770 0.190
124.654 11.108 -22.198 3.710 13.000 5.000 0.000
124.628 11.136 -37.506 18.606 7.000 4.000 0.000
124.621 11.151 -44.741 28.039 10.000 5.000 0.000
124.671 11.130 -89.007 61.086 18.000 8.000 0.000
124.646 11.139 -54.751 45.063 7.000 5.000 0.000
124.625 11.185 -73.540 48.364 10.000 4.000 0.000
124.657 11.121 -30.267 23.953 9.000 4.000 0.000
124.642 11.140 -44.833 22.739 8.000 3.000 0.000
124.626 11.158 -33.317 35.445 11.000 3.000 0.000
95.244 5.470 22.695 -1.735 6.000 4.000 0.025
95.250 5.365 20.776 -0.730 6.000 4.000 0.000
95.253 5.398 23.750 1.272 6.000 4.000 0.029
95.272 5.517 23.658 3.286 6.000 4.000 0.029
95.308 5.536 14.642 0.313 6.000 4.000 0.028
95.321 5.554 13.628 2.323 6.000 4.000 0.022
95.354 5.581 11.608 6.347 6.000 4.000 0.025
95.399 5.616 23.580 -3.620 6.000 4.000 -0.065
95.405 5.630 13.569 3.385 6.000 4.000 0.023
95.488 5.606 15.588 0.447 6.000 4.000 0.026
95.539 5.598 24.593 -4.515 6.000 4.000 0.026
16.233 45.860 11.242 -1.300 2.000 2.000 0.000
16.183 45.807 9.888 -0.520 2.000 2.000 0.000
16.139 45.850 9.557 -3.036 2.000 2.000 0.000
16.135 45.926 9.597 -3.437 2.000 2.000 0.000
16.132 45.893 10.523 -2.938 2.000 2.000 0.000
16.116 45.774 10.818 -2.245 2.000 2.000 0.000
16.091 45.976 10.361 -1.854 2.000 2.000 0.000
16.085 45.903 10.618 -3.157 2.000 2.000 0.000
16.078 45.928 9.800 -3.759 2.000 2.000 0.000
16.076 45.793 10.105 -2.260 2.000 2.000 0.000
16.066 45.731 11.354 -1.464 2.000 2.000 0.000
16.025 45.730 9.759 -1.780 2.000 2.000 0.000
16.017 45.811 10.195 -1.883 2.000 2.000 0.000
16.015 45.876 10.245 -2.283 2.000 2.000 0.000
16.010 45.707 12.377 -0.686 2.000 2.000 0.000
15.981 45.773 10.727 -0.797 2.000 2.000 0.000
15.975 45.993 9.356 -3.999 2.000 2.000 0.000
15.940 45.869 11.455 -2.012 2.000 2.000 0.000
15.907 45.725 12.070 0.275 2.000 2.000 0.000
15.895 45.791 11.319 -1.429 2.000 2.000 0.000
15.883 45.681 9.806 -0.134 2.000 2.000 0.000
15.881 45.853 10.471 -0.534 2.000 2.000 0.000
15.836 45.749 11.156 -1.852 2.000 2.000 0.000
15.826 45.831 9.393 -2.156 2.000 2.000 0.000
15.822 45.715 10.984 -1.457 2.000 2.000 0.000
15.812 45.927 10.918 -1.361 2.000 2.000 0.000
15.795 45.658 9.230 -1.368 2.000 2.000 0.000
15.768 45.775 11.540 -3.277 2.000 2.000 0.000
15.759 45.866 10.570 -0.481 2.000 2.000 0.000
165.984 55.192 -28.559 38.357 1.100 1.100 0.000
163.067 56.265 5.677 3.988 2.230 2.200 0.000
160.856 56.318 7.285 6.560 1.100 1.100 0.000
160.062 56.254 3.768 6.628 2.200 2.200 0.001
157.536 53.325 -2.991 11.821 2.400 2.500 -0.011
88.936 26.965 24.645 33.341 1.100 0.700 0.000
88.791 27.010 22.541 32.792 1.700 1.400 0.000
88.753 26.881 26.276 36.436 1.000 0.600 0.000
88.738 26.751 26.707 37.492 1.100 0.800 0.000
88.702 27.024 19.101 32.329 1.400 0.900 0.000
88.569 26.889 16.809 36.033 1.500 1.100 0.000
88.350 26.711 18.625 34.963 1.900 1.500 0.000
88.185 26.883 17.773 36.388 1.400 1.000 0.000
298.636 10.359 -7.334 0.915 1.200 1.900 0.000
298.594 10.292 -7.349 1.022 4.400 5.200 0.000
298.398 10.191 -7.272 -1.842 6.700 3.700 0.000
298.689 10.185 -6.074 -3.195 8.000 3.200 0.000
298.541 10.280 -4.852 -3.268 7.100 2.600 0.000
298.575 10.333 -8.540 -1.274 1.700 3.500 0.000
143.362 38.888 -44.062 16.700 2.000 1.000 0.000
143.263 38.636 -37.104 2.708 12.000 5.000 0.000
142.917 38.081 -46.197 19.736 4.000 5.000 0.000
142.433 38.149 -47.179 4.776 2.000 4.000 0.000
142.081 37.166 -28.345 -1.195 7.000 7.000 0.000
331.791 38.678 9.307 -2.240 0.280 0.160 0.000
331.833 38.680 10.119 -2.386 0.360 0.250 0.000
331.839 38.656 10.073 -2.276 0.360 0.250 0.000
331.847 38.701 10.101 -2.257 0.350 0.240 0.000
331.888 38.637 9.550 -2.162 0.350 0.240 0.000
331.896 38.682 9.528 -2.664 0.350 0.240 0.000
331.943 38.643 8.880 -2.960 0.350 0.240 0.000
331.949 38.680 9.587 -2.060 0.360 0.260 0.000
331.976 38.602 9.075 -2.814 0.350 0.240 0.000
332.002 38.642 8.819 -2.958 0.350 0.240 0.000
332.041 38.616 8.496 -3.713 0.350 0.250 0.000
332.067 38.598 8.967 -2.916 0.350 0.230 0.000
332.112 38.575 8.464 -3.113 0.350 0.240 0.000
332.146 38.558 9.114 -2.807 0.350 0.240 0.000
332.207 38.549 9.000 -3.305 0.350 0.240 0.000
298.541 10.339 2.535 -1.529 4.700 5.500 0.000
298.604 10.681 5.539 2.154 1.400 1.200 0.000
298.582 10.377 0.346 -0.241 3.400 2.200 0.000
298.600 10.653 5.731 1.554 1.000 0.700 0.000
298.562 10.395 1.953 1.865 3.000 3.300 0.000
136.508 33.726 -27.807 7.892 4.000 4.000 0.000
136.612 33.557 -29.778 6.914 4.000 5.000 0.000
137.117 33.885 -29.731 7.021 5.000 5.000 0.000
23.521 35.303 -7.487 -27.549 0.270 0.280 0.000
24.109 34.839 -5.402 -28.887 0.060 0.090 0.000
24.119 34.848 -6.514 -32.085 0.690 0.520 0.000
24.120 34.848 -4.835 -29.575 0.190 0.300 0.000
24.120 34.848 -5.725 -29.035 0.340 0.510 0.000
24.473 35.370 -4.772 -28.398 0.270 0.400 0.000
24.319 35.188 -5.190 -29.833 0.200 0.740 0.000
23.840 35.354 -5.383 -27.740 0.250 0.920 0.000
23.823 35.256 -5.818 -27.842 0.420 0.590 0.000
83.953 29.178 14.870 23.176 1.590 1.130 0.000
86.904 30.445 23.512 20.736 0.590 0.520 0.000
85.057 30.729 19.049 20.176 0.590 0.500 0.000
81.926 32.047 11.913 17.070 1.550 1.430 0.000
84.043 29.534 18.723 23.613 0.680 0.530 0.000
86.940 28.357 21.245 24.728 0.540 0.450 0.000
79.874 6.892 33.162 33.519 4.800 2.990 0.000
86.813 27.958 20.543 25.647 4.400 3.170 0.000
27.863 38.485 -8.645 -19.510 0.100 0.200 -0.100
26.712 38.393 -7.248 -24.490 0.500 0.600 -0.130
27.566 37.695 -8.671 -24.783 0.200 0.200 -0.060
27.181 38.342 -8.815 -19.577 0.500 0.600 -0.160
26.601 38.440 -8.837 -23.318 0.700 0.800 -0.160
27.813 37.698 -9.611 -23.721 0.200 0.200 -0.060
27.639 38.346 -9.388 -17.564 0.500 0.700 -0.220
26.233 38.288 -9.254 -27.106 0.600 0.700 -0.140
26.830 38.137 -10.626 -31.461 0.800 0.900 -0.110
27.181 37.627 -6.101 -26.576 0.200 0.200 -0.060
26.997 38.068 -10.642 -23.021 0.600 0.700 -0.150
27.165 38.597 -12.053 -17.080 0.200 0.200 -0.040
27.675 38.677 -9.146 -16.355 0.100 0.200 -0.070
26.470 38.671 -10.052 -22.649 0.400 0.400 -0.070
27.443 38.280 -8.346 -18.413 0.600 0.800 -0.140
27.127 38.209 -13.485 -22.690 0.700 0.800 -0.130
27.455 38.567 -8.694 -19.409 0.600 0.700 -0.170
26.926 38.317 -6.571 -15.938 0.700 0.800 -0.060
26.821 38.207 -10.436 -23.964 0.300 0.400 -0.060
27.776 38.056 -10.063 -16.930 0.200 0.200 -0.060
26.722 38.472 -5.662 -24.989 0.600 0.800 -0.140
27.131 38.488 -12.130 -19.189 0.100 0.100 -0.110
27.211 38.935 -7.313 -15.668 0.600 0.700 -0.140
26.497 38.205 -11.184 -23.542 0.900 1.000 -0.060
30.540 38.730 -11.646 -6.653 0.700 0.780 -0.020
30.644 38.769 -11.514 -6.052 0.510 0.510 0.000
30.761 40.589 -3.443 -4.210 0.700 0.710 0.000
30.680 40.538 -7.382 -3.700 0.600 0.630 0.010
27.873 39.006 -11.056 -13.409 0.610 0.590 0.010
28.010 38.960 -12.925 -12.058 0.770 0.740 0.000
31.481 38.342 -12.497 -4.761 1.400 1.820 -0.050
31.121 37.762 -6.146 -8.166 0.560 0.540 -0.020
27.424 39.785 -12.450 -14.273 0.550 0.580 0.000
28.483 38.315 -12.563 -16.274 0.860 0.800 0.000
26.082 39.501 -10.871 -12.194 0.860 0.870 -0.010
27.214 40.171 -10.163 -12.146 0.830 0.840 0.030
26.406 36.586 -3.860 -33.140 0.610 0.540 0.030
32.812 39.660 -15.726 -1.884 0.680 0.720 -0.010
26.700 39.311 -9.973 -15.978 0.450 0.450 -0.010
26.707 39.326 -11.106 -12.909 0.660 0.640 0.000
26.910 40.029 -9.861 -11.747 0.840 0.840 0.030
27.906 39.722 -11.347 -7.629 0.640 0.570 0.000
27.308 38.711 -7.412 -17.844 0.690 0.650 0.000
30.720 37.320 -8.118 -8.301 2.550 2.610 0.000
26.189 39.614 -9.112 -14.152 0.520 0.490 -0.010
30.589 36.896 -1.821 -7.802 0.530 0.550 0.000
29.790 39.570 -15.809 -8.681 0.760 0.890 -0.070
27.423 37.032 -5.688 -29.182 0.600 0.520 -0.020
30.679 40.552 -7.384 -3.700 0.600 0.630 0.010
30.050 39.880 -14.145 -6.568 1.130 1.220 -0.030
30.580 37.450 -6.062 -9.312 0.590 0.640 0.010
30.297 37.689 -9.119 -11.705 0.500 0.460 -0.010
28.230 38.070 -11.318 -17.066 0.620 0.660 0.000
31.658 37.656 -4.649 -5.939 0.730 0.870 -0.010
29.610 37.800 -10.374 -12.922 0.700 0.830 -0.010
27.836 37.196 -7.345 -28.080 0.570 0.520 -0.020
29.261 40.200 -11.379 -4.425 0.840 0.840 0.040
26.385 38.311 -8.202 -25.991 0.480 0.480 -0.010
29.100 36.690 -4.562 -19.308 0.560 0.580 0.000
29.143 40.639 -5.954 -1.998 0.640 0.620 0.000
27.960 37.630 -10.283 -24.698 0.670 0.690 0.000
28.081 37.609 -10.475 -24.257 0.430 0.400 -0.010
27.380 37.880 -11.171 -23.103 0.670 0.690 0.010
27.112 39.244 -9.687 -15.216 1.500 1.550 -0.010
27.590 39.295 -6.821 -15.352 1.480 1.490 -0.020
28.826 36.762 -5.175 -23.160 0.600 0.560 -0.020
26.706 40.739 4.897 -6.449 0.640 0.640 0.010
29.106 40.270 -11.104 -2.647 0.830 0.830 0.030
28.630 39.610 -13.815 -9.113 0.840 0.950 -0.110
27.269 39.577 -10.873 -9.504 0.860 0.850 0.030
29.250 39.340 -13.195 -10.907 0.770 0.890 -0.070
27.816 40.400 -11.210 -6.330 0.620 0.610 0.010
26.885 39.010 -11.063 -16.627 1.600 1.580 -0.050
30.637 39.658 -14.242 -4.812 0.870 0.810 0.010
28.990 38.510 -12.639 -10.579 0.550 0.550 0.000
26.317 39.785 -10.151 -12.302 0.860 0.890 0.000
28.882 40.481 -8.500 1.830 1.790 1.510 -0.040
29.423 40.821 0.777 -2.255 0.610 0.610 0.010
29.146 40.460 -10.396 -1.257 0.830 0.830 0.030
28.923 39.930 -13.645 -3.629 0.860 0.860 0.040
29.392 37.448 -9.884 -15.324 0.530 0.550 -0.010
28.779 40.167 -10.647 -5.641 0.840 0.840 0.040
26.085 38.443 -8.962 -26.073 0.650 0.590 0.030
29.514 40.164 -11.682 -3.273 0.870 0.860 0.040
26.540 39.580 -11.209 -16.560 0.680 0.750 -0.020
28.820 38.340 -14.088 -13.800 0.580 0.620 0.000
31.571 37.898 -6.133 -6.500 0.580 0.620 0.000
29.908 40.438 -8.019 -4.830 0.530 0.530 0.000
32.570 40.881 3.038 -2.778 0.680 0.620 0.000
30.592 37.820 -8.468 -10.301 0.640 0.720 0.000
29.929 40.425 -8.018 -4.820 0.530 0.530 0.000
27.301 40.381 -8.468 -8.654 0.800 0.800 0.030
29.648 36.194 0.303 -11.842 0.640 0.490 -0.020
26.732 39.653 -12.746 -10.368 0.850 0.840 0.020
30.827 40.735 1.642 -3.589 0.660 0.670 0.010
30.550 36.550 -0.019 -8.733 0.560 0.580 -0.010
26.157 39.731 -10.948 -12.272 0.840 0.860 -0.010
27.217 39.897 -9.771 -11.505 0.550 0.540 0.010
30.655 40.628 -3.915 -4.341 0.510 0.520 0.000
30.745 40.652 -1.563 -1.960 0.890 0.910 0.060
30.270 36.370 1.677 -9.375 0.790 0.930 0.020
27.394 36.681 -1.526 -33.003 0.580 0.540 -0.010
32.510 38.020 -8.642 -3.398 0.900 0.900 -0.010
27.763 40.059 -13.085 -6.040 0.850 0.850 0.030
32.394 37.869 -6.305 -2.230 0.700 0.860 0.010
26.929 36.752 -5.552 -29.637 0.650 0.560 0.030
29.889 40.066 -10.990 -9.619 1.760 1.620 -0.050
30.617 39.260 -13.959 -9.372 1.830 2.160 -0.910
26.216 39.726 -11.200 -12.722 0.860 0.860 0.000
30.180 37.040 -4.119 -9.606 0.560 0.590 0.010
27.224 35.493 -1.501 -33.534 0.390 0.370 0.000
30.638 40.614 -3.961 -4.282 0.510 0.520 0.000
28.740 38.570 -13.310 -12.771 0.640 0.640 -0.010
29.288 40.485 -5.715 -1.616 1.630 1.400 0.010
26.871 40.601 -3.668 -7.247 0.820 0.850 0.040
29.260 36.420 -2.249 -18.146 0.620 0.620 0.000
26.451 39.234 -9.493 -15.791 0.670 0.590 0.020
27.960 40.971 12.375 -3.689 0.590 0.560 0.000
27.963 36.772 -3.937 -29.078 0.530 0.480 -0.010
30.026 40.465 -7.097 -4.759 0.590 0.550 0.000
30.550 38.500 -10.250 -8.303 0.790 0.890 -0.030
31.490 39.870 -14.355 -4.651 0.890 0.870 -0.020
27.586 40.588 -5.311 -8.902 1.030 0.950 0.010
26.717 38.427 -9.261 -15.968 1.010 1.010 -0.020
28.427 37.175 -7.691 -24.034 0.510 0.510 -0.010
28.000 38.248 -10.546 -15.718 0.840 0.780 -0.010
29.585 40.667 -3.443 -1.133 0.850 0.840 0.030
27.085 38.019 -9.871 -22.786 0.620 0.550 -0.020
29.136 37.941 -11.718 -10.907 0.600 0.570 0.000
30.862 40.555 -7.581 -3.220 0.860 0.870 0.030
26.989 37.780 -8.794 -26.996 0.630 0.550 0.030
32.160 36.431 -0.922 -3.432 0.570 0.530 -0.020
26.880 40.396 -9.416 -9.677 0.810 0.830 0.020
30.470 38.530 -12.302 -7.933 3.110 3.360 -0.100
29.040 39.150 -13.108 -11.808 1.110 1.370 -0.270
29.439 36.720 -4.868 -14.654 0.610 0.560 -0.020
30.130 40.745 1.145 -3.728 0.800 0.830 0.000
31.814 39.564 -10.688 -5.367 0.710 0.610 0.010
29.550 38.150 -11.824 -11.143 0.530 0.560 0.000
30.134 40.690 -3.316 -3.056 0.710 0.730 0.010
27.486 37.818 -9.505 -22.083 0.820 0.780 -0.010
31.228 38.163 -8.151 -9.044 0.900 1.140 -0.060
32.471 38.237 -9.543 -1.249 0.590 0.620 -0.020
31.000 37.480 -5.620 -8.997 0.700 0.810 0.020
26.174 39.973 -6.216 -12.773 0.540 0.510 -0.020
29.048 37.566 -10.620 -18.948 0.590 0.630 0.000
30.804 40.386 -9.902 -4.910 0.570 0.570 0.010
28.580 37.580 -12.376 -20.653 0.590 0.620 0.000
30.114 38.016 -11.661 -11.077 0.550 0.560 0.000
30.630 38.110 -10.514 -8.761 1.160 1.620 -0.150
30.387 39.431 -12.828 -4.235 1.350 1.670 -0.400
29.140 37.410 -10.150 -17.417 3.290 3.510 -0.350
27.613 38.263 -12.065 -20.262 0.590 0.620 0.000
30.500 37.320 -8.431 -11.433 0.730 0.860 0.020
27.629 40.245 -10.229 -8.581 0.830 0.840 0.040
29.141 40.122 -9.692 -5.417 0.710 0.680 0.000
29.240 38.420 -15.074 -13.266 0.550 0.590 0.010
29.102 40.136 -13.683 -6.128 0.640 0.630 0.000
29.130 40.100 -13.859 -9.848 0.460 0.430 0.010
26.740 38.380 -12.824 -23.419 0.670 0.750 0.000
27.316 39.024 -10.651 -16.415 0.680 0.640 0.010
32.240 39.099 -14.199 -2.432 0.550 0.580 0.000
27.393 40.811 6.171 -7.864 0.640 0.610 0.000
26.791 38.741 -13.220 -20.588 0.770 0.920 -0.010
28.373 40.398 -9.449 -4.335 1.110 0.950 -0.010
31.438 40.937 6.149 -2.933 0.500 0.480 0.000
29.920 36.660 -4.105 -12.339 0.580 0.610 0.000
31.706 38.831 -11.159 -3.748 0.700 0.720 0.000
29.535 37.185 -8.789 -16.633 0.510 0.540 -0.010
29.635 40.803 3.563 -1.852 0.850 0.830 0.030
31.730 38.800 -11.155 -3.739 0.700 0.720 0.000
29.111 40.165 -11.518 -3.838 0.840 0.840 0.040
41.057 38.959 1.888 11.743 0.660 0.640 -0.075
40.733 39.182 -4.501 1.933 1.670 2.130 -0.062
40.575 38.758 6.283 14.353 0.710 0.690 -0.131
40.515 39.215 -6.787 2.566 1.620 2.130 -0.076
40.330 39.039 -8.974 5.138 1.960 2.580 -0.101
40.105 38.949 -6.087 3.481 0.620 0.670 -0.043
40.052 38.963 -6.087 3.485 0.620 0.670 -0.043
40.038 39.430 -2.089 5.766 3.250 4.240 -0.053
39.957 39.538 -1.545 0.151 1.520 1.880 -0.075
39.910 38.737 -7.502 8.395 0.610 0.590 -0.072
39.524 39.824 3.854 -4.092 1.180 1.470 -0.053
39.420 40.151 6.227 -0.295 0.350 0.380 -0.034
39.258 39.350 -8.004 1.445 1.280 1.590 -0.051
39.217 39.074 -9.368 9.428 1.500 1.860 -0.069
39.164 39.613 -3.564 6.061 0.400 0.510 -0.100
38.931 39.026 -7.784 9.926 0.830 0.980 -0.089
38.922 39.059 -7.785 9.927 0.830 0.980 -0.089
38.645 39.310 -10.639 7.144 1.370 1.670 -0.085
38.515 39.614 -8.782 8.173 0.410 0.490 -0.113
32.910 36.321 0.514 -1.155 0.300 0.400 -0.139
34.803 39.106 -9.503 3.927 0.200 0.200 -0.048
30.644 38.769 -12.377 -6.027 0.200 0.300 0.001
36.324 39.553 -8.228 5.517 0.300 0.400 -0.088
33.312 36.810 -1.059 3.141 0.300 0.400 -0.069
32.207 37.200 -1.357 -1.446 0.300 0.300 -0.070
31.481 38.342 -9.762 -1.737 0.500 0.600 -0.088
34.732 38.000 -6.063 4.129 0.500 0.600 -0.074
35.896 37.771 -3.685 7.020 0.200 0.300 -0.037
34.814 40.145 -10.435 1.428 0.300 0.400 -0.139
34.043 38.047 -7.839 2.434 0.400 0.500 -0.047
36.330 37.572 1.820 5.417 0.400 0.400 -0.075
32.803 36.025 2.952 -0.453 0.300 0.300 -0.129
35.105 38.242 -9.109 5.826 0.400 0.400 -0.110
35.657 39.339 -9.770 5.221 0.400 0.400 -0.080
32.812 39.660 -16.783 -3.652 0.300 0.300 -0.087
32.349 40.018 -15.307 -2.747 0.500 0.600 -0.049
33.315 36.152 -0.282 0.942 0.400 0.400 -0.069
33.703 37.366 -3.243 2.638 0.400 0.400 -0.132
35.542 38.382 -4.845 5.622 0.300 0.300 -0.054
37.607 38.488 -5.350 8.910 0.300 0.300 -0.041
31.035 38.693 -7.385 -5.632 0.600 0.700 -0.053
34.964 37.779 -4.046 6.426 0.300 0.300 -0.060
35.032 39.523 -12.666 4.026 0.400 0.400 -0.174
35.881 38.870 -6.921 5.019 0.400 0.400 -0.116
32.386 36.961 -4.138 -0.948 0.400 0.500 -0.033
31.658 37.656 -3.589 -4.540 0.300 0.300 -0.011
34.811 37.207 -2.871 4.527 0.300 0.300 -0.020
31.932 37.617 -6.096 -2.443 0.300 0.400 -0.035
33.101 40.246 -13.270 -1.456 0.300 0.300 -0.046
36.479 39.307 -6.604 4.116 0.300 0.400 -0.097
35.839 37.055 -0.296 6.020 0.400 0.400 -0.094
34.686 37.525 -4.104 4.529 0.300 0.300 -0.041
34.408 39.574 -10.344 2.931 0.300 0.400 -0.153
35.498 40.077 -9.157 4.123 0.300 0.300 -0.140
30.916 40.118 -18.854 -4.630 0.300 0.400 -0.114
36.554 40.237 -7.628 6.716 0.300 0.300 -0.032
33.788 40.439 -10.326 -0.863 0.500 0.600 -0.062
35.375 36.820 -3.648 5.924 0.400 0.400 -0.071
35.803 39.860 -10.444 4.821 0.300 0.300 -0.077
37.220 38.179 -3.095 8.712 0.200 0.300 -0.098
34.155 36.718 -1.484 3.834 0.300 0.400 -0.049
35.429 38.818 -13.496 6.623 0.500 0.600 -0.055
30.637 39.658 -17.385 -5.327 0.400 0.500 -0.064
35.568 39.102 -9.636 5.622 0.300 0.300 -0.077
32.283 36.283 1.145 -2.947 0.300 0.300 -0.116
36.055 39.183 -7.369 6.318 0.300 0.300 -0.070
32.421 40.236 -13.738 -2.748 0.300 0.300 -0.058
31.984 36.792 -1.702 -4.143 0.400 0.400 0.017
31.773 36.606 -1.870 -3.941 0.300 0.400 0.013
31.571 37.898 -5.413 -5.238 0.300 0.300 -0.038
