   1.6419088e+05  -3.8750453e+05  -0.0000000e+00  -4.1774102e-01   5.0385561e+00   0.0000000e+00   7.1000000e-01   7.8000000e-01   0.0000000e+00
   1.8848233e+05  -2.0344755e+05  -0.0000000e+00   4.1200089e+00   2.7089439e+00   0.0000000e+00   9.4000000e-01   9.4000000e-01   0.0000000e+00
   2.4941590e+05  -3.8317309e+05  -0.0000000e+00   4.3828411e+00   4.5052694e+00   0.0000000e+00   7.1000000e-01   8.0000000e-01   0.0000000e+00
   1.9055145e+05  -7.7008961e+04  -0.0000000e+00   4.1077131e+00   2.6614299e+00   0.0000000e+00   9.6000000e-01   1.0500000e+00   0.0000000e+00
   2.2916462e+05  -3.8283990e+05  -0.0000000e+00   1.7397333e+00   4.5650695e+00   0.0000000e+00   8.6000000e-01   9.3000000e-01   0.0000000e+00
   1.7847884e+05  -3.9661156e+05  -0.0000000e+00   1.5296301e+00   5.4850934e+00   0.0000000e+00   7.4000000e-01   7.5000000e-01   0.0000000e+00
   1.2366773e+05  -3.0564638e+05  -0.0000000e+00   4.8236624e+00   5.0743157e+00   0.0000000e+00   8.4000000e-01   9.5000000e-01   0.0000000e+00
   1.4459301e+05  -3.9128063e+05  -0.0000000e+00   2.5958643e+00   2.5601370e+00   0.0000000e+00   4.0000000e-01   4.0000000e-01   0.0000000e+00
   1.6581098e+05  -8.2675912e+04  -0.0000000e+00   4.9355157e+00   3.2183492e+00   0.0000000e+00   7.5000000e-01   8.4000000e-01   0.0000000e+00
   4.1783554e+04  -3.1619857e+05  -0.0000000e+00   5.1202066e+00   5.2611786e+00   0.0000000e+00   1.0800000e+00   1.1100000e+00   0.0000000e+00
   9.5899262e+04  -2.3688618e+05  -0.0000000e+00   4.3506458e+00   4.6066443e+00   0.0000000e+00   8.5000000e-01   9.8000000e-01   0.0000000e+00
   1.9210412e+05  -1.9022714e+05  -0.0000000e+00   4.3230119e+00   3.0414838e+00   0.0000000e+00   8.5000000e-01   1.0000000e+00   0.0000000e+00
   1.2302473e+05  -3.6440317e+05  -0.0000000e+00   1.0539268e+00   4.5949017e+00   0.0000000e+00   5.0000000e-01   4.7000000e-01   0.0000000e+00
   2.0647653e+05  -6.7008333e+04  -0.0000000e+00   5.1424926e+00   3.5032538e+00   0.0000000e+00   1.0300000e+00   1.3100000e+00   0.0000000e+00
   4.0475758e+04  -1.3867596e+05  -0.0000000e+00   5.9305798e+00   4.9396188e+00   0.0000000e+00   6.3000000e-01   5.4000000e-01   0.0000000e+00
   1.9964104e+05  -3.1153341e+05  -0.0000000e+00   3.1293618e+00   3.0735462e+00   0.0000000e+00   9.3000000e-01   9.6000000e-01   0.0000000e+00
   1.4350398e+05  -3.6606916e+05  -0.0000000e+00   9.4363254e-01   3.6374910e+00   0.0000000e+00   4.2000000e-01   4.3000000e-01   0.0000000e+00
   2.4264054e+05  -3.0975620e+05  -0.0000000e+00   3.7077087e+00   3.0916713e+00   0.0000000e+00   6.8000000e-01   7.2000000e-01   0.0000000e+00
   1.3799262e+05  -1.0434319e+05  -0.0000000e+00   6.1370300e+00   2.9864493e+00   0.0000000e+00   7.5000000e-01   6.7000000e-01   0.0000000e+00
   1.8859559e+05  -3.0420238e+05  -0.0000000e+00   3.1315726e+00   4.3232656e+00   0.0000000e+00   8.7000000e-01   9.4000000e-01   0.0000000e+00
