   2.3896100e+02   4.1512000e+01
   2.3931100e+02   4.3169000e+01
   2.3998100e+02   4.1551000e+01
   2.3938100e+02   4.4307000e+01
   2.3973900e+02   4.1554000e+01
   2.3912900e+02   4.1430000e+01
   2.3849400e+02   4.2249000e+01
   2.3872600e+02   4.1478000e+01
   2.3907000e+02   4.4256000e+01
   2.3750400e+02   4.2154000e+01
   2.3817000e+02   4.2868000e+01
   2.3936000e+02   4.3288000e+01
   2.3847400e+02   4.1720000e+01
   2.3958400e+02   4.4397000e+01
   2.3750100e+02   4.3752000e+01
   2.3941000e+02   4.2196000e+01
   2.3871900e+02   4.1705000e+01
   2.3993000e+02   4.2212000e+01
   2.3871700e+02   4.4061000e+01
   2.3927900e+02   4.2262000e+01
   2.3853800e+02   4.1427000e+01
   2.3765200e+02   4.2619000e+01
   2.3893900e+02   4.3125000e+01
   2.3844400e+02   4.4306000e+01
   2.3726200e+02   4.3343000e+01
   2.3870400e+02   4.1629000e+01
   2.3742900e+02   4.4146000e+01
   2.3922600e+02   4.3011000e+01
   2.3964400e+02   4.2189000e+01
   2.3450700e+02   4.9738000e+01
   2.3477600e+02   4.9650000e+01
   2.3463600e+02   4.9552000e+01
   2.3460000e+02   4.9823000e+01
   2.3345300e+02   4.9789000e+01
   2.3430200e+02   4.9883000e+01
   2.3387800e+02   4.9619000e+01
   2.3404200e+02   4.9956000e+01
   2.3441700e+02   4.9995000e+01
   2.3500100e+02   4.9949000e+01
   2.3470300e+02   4.9752000e+01
   2.3674700e+02   4.9337000e+01
   2.3634900e+02   4.8316000e+01
   2.3528400e+02   4.8594000e+01
   2.3700400e+02   4.9078000e+01
   2.3632600e+02   4.8465000e+01
   2.3677300e+02   4.8425000e+01
   2.3665300e+02   4.8493000e+01
   2.3618000e+02   4.9203000e+01
   2.3589700e+02   4.8465000e+01
   2.3617600e+02   4.8612000e+01
   2.3560000e+02   4.8556000e+01
   2.3682900e+02   4.8774000e+01
   2.3607900e+02   4.8377000e+01
   2.3573800e+02   4.8901000e+01
   2.3496600e+02   4.9204000e+01
   2.3540500e+02   4.9224000e+01
   2.3471800e+02   4.9192000e+01
   2.3529600e+02   4.8996000e+01
   2.3504100e+02   4.9069000e+01
   2.3528500e+02   4.9138000e+01
   2.3508000e+02   4.9415000e+01
   2.3526600e+02   4.9364000e+01
   2.3573600e+02   4.9228000e+01
   2.3584200e+02   4.9347000e+01
   2.3533600e+02   4.9490000e+01
   2.3449300e+02   4.8985000e+01
   2.3495700e+02   4.8865000e+01
   2.3415900e+02   4.9084000e+01
   2.3568000e+02   4.9599000e+01
   2.3612300e+02   4.9598000e+01
   2.3581300e+02   4.9535000e+01
   2.3602400e+02   4.9753000e+01
   2.3555500e+02   4.9709000e+01
   2.3554400e+02   4.9807000e+01
   2.3652400e+02   4.1400000e+01
   2.3584200e+02   4.1932000e+01
   2.3615600e+02   4.1874000e+01
   2.3680700e+02   4.1842000e+01
   2.3740900e+02   4.1956000e+01
   2.3772500e+02   4.1532000e+01
   2.3874200e+02   4.1670000e+01
   2.3760300e+02   4.1425000e+01
   2.3933500e+02   4.7768000e+01
   2.3778200e+02   4.6774000e+01
   2.3809500e+02   4.6542000e+01
   2.3654900e+02   4.8124000e+01
   2.3659100e+02   4.6162000e+01
   2.3581600e+02   4.1746000e+01
   2.3882500e+02   4.3313000e+01
   2.3686000e+02   4.8575000e+01
   2.3646700e+02   4.6991000e+01
   2.3957500e+02   4.8594000e+01
   2.3925600e+02   4.5474000e+01
   2.3779600e+02   4.8711000e+01
   2.3731800e+02   4.8160000e+01
