  -3.9917786e+04  -3.9992116e+05  -0.0000000e+00   3.8860546e+00   6.0971061e+00   0.0000000e+00   9.9000000e-01   1.0100000e+00   0.0000000e+00
  -9.6366970e+04  -3.4080115e+05  -0.0000000e+00   6.4210437e+00   6.9230922e+00   0.0000000e+00   1.1500000e+00   1.1600000e+00   0.0000000e+00
  -5.5133047e+04  -4.1765719e+05  -0.0000000e+00   8.5895181e+00   5.9937966e+00   0.0000000e+00   1.3300000e+00   1.5100000e+00   0.0000000e+00
  -7.0301664e+04  -3.4725431e+05  -0.0000000e+00   7.7142057e+00   7.4159557e+00   0.0000000e+00   1.1300000e+00   1.3000000e+00   0.0000000e+00
  -1.6078847e+04  -3.5090848e+05  -0.0000000e+00   3.1754055e+00   4.8339854e+00   0.0000000e+00   7.0000000e-01   7.9000000e-01   0.0000000e+00
   3.3988191e+04  -3.3821320e+05  -0.0000000e+00   2.8238512e+00   3.6366311e+00   0.0000000e+00   9.4000000e-01   1.0000000e+00   0.0000000e+00
   6.0688649e+04  -3.8527217e+05  -0.0000000e+00   6.6042972e-01   2.4111080e+00   0.0000000e+00   1.7900000e+00   2.1400000e+00   0.0000000e+00
   1.4550971e+05  -3.6990093e+05  -0.0000000e+00   8.3249000e-01   1.7405229e+00   0.0000000e+00   5.5000000e-01   6.2000000e-01   0.0000000e+00
   5.0559475e+04  -3.9717797e+05  -0.0000000e+00   2.4930559e-01   5.7676579e+00   0.0000000e+00   1.4500000e+00   1.6800000e+00   0.0000000e+00
   1.7556602e+05   3.0768596e+05   0.0000000e+00   1.9325759e+00   6.6057540e-01   0.0000000e+00   6.2000000e-01   6.8000000e-01   0.0000000e+00
   5.9892908e+04   1.9716617e+05   0.0000000e+00   5.0385299e+00   3.2337388e+00   0.0000000e+00   5.9000000e-01   7.1000000e-01   0.0000000e+00
   8.4217238e+04   1.7135397e+05   0.0000000e+00   3.8557154e+00   1.9951339e+00   0.0000000e+00   4.3000000e-01   5.0000000e-01   0.0000000e+00
  -1.0770116e+05  -1.8401678e+05  -0.0000000e+00   1.4056605e+01  -2.5328329e+00  -0.0000000e+00   4.4000000e-01   4.9000000e-01   0.0000000e+00
   7.7025119e+04   3.4255470e+05   0.0000000e+00   1.0209023e+00  -1.2591968e+00  -0.0000000e+00   1.8100000e+00   2.3400000e+00   0.0000000e+00
   2.0910735e+05   2.1994448e+05   0.0000000e+00   2.4999337e+00   3.5919728e-01   0.0000000e+00   7.8000000e-01   8.3000000e-01   0.0000000e+00
   3.2243859e+04   2.4015846e+04   0.0000000e+00   5.3144546e+00   2.0168910e+00   0.0000000e+00   1.9000000e-01   2.0000000e-01   0.0000000e+00
  -3.3690965e+04   3.4723589e+05   0.0000000e+00   4.9906118e+00   2.4906688e+00   0.0000000e+00   5.7000000e-01   7.9000000e-01   0.0000000e+00
  -8.3119152e+04  -4.1839379e+04  -0.0000000e+00   1.0514682e+01   4.0123454e+00   0.0000000e+00   3.8000000e-01   4.3000000e-01   0.0000000e+00
  -1.5714211e+05   4.2557589e+05   0.0000000e+00   7.5210846e+00   5.6239558e+00   0.0000000e+00   6.6000000e-01   8.0000000e-01   0.0000000e+00
  -3.1682623e+04   1.2910297e+05   0.0000000e+00   6.7000256e+00   2.3357727e+00   0.0000000e+00   1.5600000e+00   1.9100000e+00   0.0000000e+00
  -9.8570124e+04  -3.6124888e+05  -0.0000000e+00   6.1780680e+00   7.1311189e+00   0.0000000e+00   8.2000000e-01   9.1000000e-01   0.0000000e+00
