   2.3652410e+02   4.1400200e+01
   2.3584160e+02   4.1932500e+01
   2.3634430e+02   4.1240500e+01
   2.3615570e+02   4.1874400e+01
   2.3680700e+02   4.1841500e+01
   2.3740870e+02   4.1955800e+01
   2.3772500e+02   4.1532100e+01
   2.3874210e+02   4.1670500e+01
   2.3760300e+02   4.1424900e+01
   2.3933500e+02   4.7768000e+01
   2.3778170e+02   4.6773900e+01
   2.3809450e+02   4.6541700e+01
   2.3567580e+02   4.3343900e+01
   2.3803050e+02   4.8081600e+01
   2.3974010e+02   4.6978800e+01
   2.3740920e+02   4.5216100e+01
   2.3654890e+02   4.8123700e+01
   2.3595590e+02   4.4623500e+01
   2.3486640e+02   4.8828200e+01
   2.3659110e+02   4.6161600e+01
   2.3581850e+02   4.1748400e+01
   2.3581910e+02   4.1748900e+01
   2.3581620e+02   4.1746000e+01
   2.3882490e+02   4.3313300e+01
   2.3593970e+02   4.4586900e+01
   2.3685990e+02   4.8575300e+01
   2.3646690e+02   4.6990800e+01
   2.3957480e+02   4.8593800e+01
   2.3925650e+02   4.5474500e+01
   2.3779640e+02   4.8710700e+01
   2.3731830e+02   4.8160500e+01
   2.3594110e+02   4.2551900e+01
   2.3651250e+02   4.8389800e+01
   2.3651250e+02   4.8389800e+01
   2.3590490e+02   4.1191700e+01
   2.3825270e+02   4.2209000e+01
   2.3450720e+02   4.9738000e+01
   2.3445840e+02   4.8925600e+01
   2.3345300e+02   4.9789000e+01
   2.3496650e+02   4.9204300e+01
   2.3701470e+02   4.6670700e+01
   2.3784230e+02   4.8161600e+01
   2.3785810e+02   4.8174100e+01
   2.3785810e+02   4.8174100e+01
   2.3784560e+02   4.8170300e+01
   2.3540530e+02   4.9223800e+01
   2.3729300e+02   4.2215700e+01
   2.3618130e+02   4.6180900e+01
   2.3616790e+02   4.6173400e+01
   2.3674670e+02   4.9337300e+01
   2.3731410e+02   4.8341500e+01
   2.3775090e+02   4.7685700e+01
   2.3775080e+02   4.7685600e+01
   2.3674720e+02   4.2799100e+01
   2.3857440e+02   4.7735400e+01
   2.3724510e+02   4.7500700e+01
   2.3680250e+02   4.4149400e+01
   2.3658870e+02   4.3128600e+01
   2.3593440e+02   4.4830300e+01
   2.3584150e+02   4.9347400e+01
   2.3486490e+02   4.8835300e+01
   2.3486490e+02   4.8835300e+01
   2.3745280e+02   4.5781000e+01
   2.3756930e+02   4.8471900e+01
   2.3634920e+02   4.8315900e+01
   2.3477650e+02   4.9649900e+01
   2.3641910e+02   4.6146200e+01
   2.3814080e+02   4.8538700e+01
   2.3746540e+02   4.8791200e+01
   2.3551430e+02   4.2801100e+01
   2.3753580e+02   4.3160000e+01
   2.3674040e+02   4.7954900e+01
   2.3674040e+02   4.7955000e+01
   2.3834050e+02   4.8273200e+01
   2.3742070e+02   4.8548300e+01
   2.3616370e+02   4.2791800e+01
   2.3528380e+02   4.8593900e+01
   2.3700420e+02   4.9077600e+01
   2.3658820e+02   4.5065400e+01
   2.3665120e+02   4.5610800e+01
   2.3939970e+02   4.3813800e+01
   2.3627440e+02   4.3660400e+01
   2.3949940e+02   4.1509700e+01
   2.3595470e+02   4.4625300e+01
   2.3690010e+02   4.4633000e+01
   2.3543660e+02   4.2836100e+01
   2.3543660e+02   4.2836100e+01
   2.3543660e+02   4.2836100e+01
   2.3622140e+02   4.3001700e+01
   2.3622170e+02   4.3001900e+01
   2.3603970e+02   4.5861700e+01
   2.3543470e+02   4.2836600e+01
   2.3740100e+02   4.8513300e+01
   2.3830890e+02   4.7676300e+01
   2.3615400e+02   4.5214000e+01
   2.3700900e+02   4.5524400e+01
   2.3722410e+02   4.8010600e+01
   2.3629690e+02   4.8920000e+01
   2.3799160e+02   4.9156600e+01
   2.3799160e+02   4.9156600e+01
   2.3602190e+02   4.5486500e+01
   2.3602190e+02   4.5486500e+01
   2.3679450e+02   4.6105100e+01
   2.3742460e+02   4.5326000e+01
   2.3775600e+02   4.5540200e+01
   2.3763900e+02   4.5296100e+01
   2.3775590e+02   4.5540200e+01
   2.3632640e+02   4.8465400e+01
   2.3629680e+02   4.6972700e+01
   2.3716970e+02   4.4207600e+01
   2.3716920e+02   4.8677300e+01
   2.3669580e+02   4.4585700e+01
   2.3669540e+02   4.4585600e+01
   2.3669540e+02   4.4585500e+01
   2.3669540e+02   4.4585500e+01
   2.3731440e+02   4.8217300e+01
   2.3705910e+02   4.2397000e+01
   2.3775530e+02   4.5539300e+01
   2.3731600e+02   4.8217100e+01
   2.3774350e+02   4.6840100e+01
   2.3774350e+02   4.6840100e+01
   2.3774350e+02   4.6840100e+01
   2.3582480e+02   4.3123600e+01
   2.3974010e+02   4.6978800e+01
   2.3805620e+02   4.3530200e+01
   2.3668090e+02   4.3986200e+01
   2.3708110e+02   4.6283300e+01
   2.3776460e+02   4.4118800e+01
   2.3640110e+02   4.4376800e+01
   2.3750390e+02   4.5610900e+01
   2.3750390e+02   4.5610900e+01
   2.3750390e+02   4.5610900e+01
   2.3750390e+02   4.5610900e+01
   2.3844950e+02   4.5710500e+01
   2.3882480e+02   4.5617800e+01
   2.3840020e+02   4.8255300e+01
   2.3834050e+02   4.8273200e+01
   2.3660730e+02   4.3242400e+01
   2.3568010e+02   4.9598600e+01
   2.3745370e+02   4.7967500e+01
   2.3745370e+02   4.7967400e+01
   2.3675580e+02   4.3118800e+01
   2.3654490e+02   4.3126100e+01
   2.3677310e+02   4.8425500e+01
   2.3672470e+02   4.6631300e+01
   2.3665320e+02   4.8493100e+01
   2.3688970e+02   4.8181300e+01
   2.3761250e+02   4.7595100e+01
   2.3791980e+02   4.7774100e+01
   2.3982030e+02   4.5243300e+01
   2.3670890e+02   4.4391200e+01
   2.3940790e+02   4.7558900e+01
   2.3659090e+02   4.7939200e+01
   2.3602420e+02   4.9752800e+01
   2.3882890e+02   4.7231700e+01
   2.3623320e+02   4.4612200e+01
   2.3287730e+02   4.9873100e+01
   2.3287730e+02   4.9873100e+01
   2.3765480e+02   4.6300900e+01
   2.3762430e+02   4.7386400e+01
   2.3766740e+02   4.5298500e+01
   2.3683690e+02   4.4078600e+01
   2.3880260e+02   4.4269100e+01
   2.3580090e+02   4.3339700e+01
   2.3737530e+02   4.2142200e+01
