237.225013738 47.035687589
237.419527563 47.154641063
> -Z74.830666667
238.310394084 47.670329383
238.393818650 47.511041042
238.205896909 47.443369277
> -Z46.766100000
236.627509389 48.528114395
236.584875941 48.332466734
236.429787038 48.473904198
> -Z58.390400000
237.657676932 47.851429319
237.847457221 47.918586513
237.913852665 47.700873328
> -Z52.557033333
237.360747666 47.766845606
237.240868252 47.868960452
237.436588005 47.904183365
> -Z52.989266667
237.507906193 47.369885136
237.372483140 47.565506601
237.567292938 47.529608170
> -Z84.809066667
237.804946530 49.098114257
237.753887785 48.924855705
237.624589011 49.024429846
> -Z54.999800000
237.507508591 47.709389963
237.713645747 47.617191973
237.567292938 47.529608170
> -Z61.025533333
238.009541956 48.017578273
238.040128622 47.857301708
237.847457221 47.918586513
> -Z91.717400000
236.924756785 49.782400908
237.001304221 49.953726560
237.106243348 49.773076563
> -Z63.493000000
238.021464611 47.374259343
238.068504802 47.526033694
238.205896909 47.443369277
> -Z59.565066667
237.913852665 47.700873328
238.068504802 47.526033694
237.878944822 47.502542727
> -Z85.806633333
238.422875984 46.645359514
238.289809395 46.480633682
238.245491648 46.710829140
> -Z66.448100000
238.145617509 47.072779376
237.997590982 47.188966285
238.181523793 47.257018651
> -Z63.708233333
237.922348501 46.132583295
237.790854462 46.020567736
237.743213976 46.208588942
> -Z45.536800000
236.611814224 42.692636277
236.513820202 42.516662488
236.411008942 42.688279760
> -Z81.133066667
238.284309777 47.140309834
238.420981283 47.065693951
238.306466582 46.946554544
> -Z97.825700000
238.043029853 39.702407720
238.180704391 39.615792832
238.144501206 39.480260251
> -Z54.922733333
237.540277948 45.012922080
237.470661398 44.769729381
237.338354753 44.939398566
> -Z44.785200000
237.026583256 45.177797535
237.009228868 45.020699699
236.750720956 45.096128286
> -Z61.804700000
237.637572449 44.875019877
237.811593916 44.798315549
237.650408338 44.686146926
> -Z22.757966667
235.837514369 43.814384305
235.853165517 43.549344045
235.672864473 43.669592218
> -Z58.075366667
237.704277056 45.051728641
237.637572449 44.875019877
237.540277948 45.012922080
> -Z55.707566667
237.761173392 46.516473556
237.586939787 46.415999528
237.581826643 46.617127172
> -Z76.340133333
238.016107772 45.410581944
237.921629355 45.294782653
237.894955330 45.519596109
> -Z70.281266667
237.950322462 45.717850384
237.894955330 45.519596109
237.755241148 45.666406145
> -Z33.605833333
236.381502469 43.786222830
236.205881316 43.619937777
236.183310141 43.839978390
> -Z38.724666667
236.509485555 44.137844277
236.486511914 44.409343879
236.671079977 44.288724175
> -Z36.971466667
236.459519219 45.180621765
236.637868797 45.249326787
236.489111892 45.032157405
> -Z29.957566667
236.210158157 45.483871051
236.256201164 45.212978770
236.050287104 45.348352899
> -Z49.235533333
237.144550794 44.712907558
237.201125553 44.447021121
237.002909064 44.544198463
> -Z37.676366667
236.460629297 44.678425278
236.646501709 44.561051496
236.486511914 44.409343879
> -Z59.095833333
237.697046469 44.534371437
237.604463060 44.289498441
237.507672267 44.560270253
> -Z50.748566667
237.200627230 45.075924043
237.338354753 44.939398566
237.156187737 44.886492809
> -Z93.018166667
238.303728996 45.729764446
238.165642627 45.685056208
238.144385798 45.828972545
> -Z60.595400000
237.579981790 43.818124789
237.385790274 43.800745263
237.430328595 43.980086532
> -Z50.661833333
236.634888244 42.313112208
236.513820202 42.516662488
236.715330484 42.517340201
> -Z55.682033333
237.181260545 43.755852553
237.254988985 43.906312178
237.385790274 43.800745263
> -Z60.951133333
236.939717313 41.533776795
236.896285006 41.766545992
237.071617326 41.669470400
> -Z69.925300000
237.160288913 42.239681358
237.090074408 42.072757795
236.963488614 42.201287496
> -Z76.589033333
237.317358912 41.450954778
237.394292152 41.637016451
237.516554674 41.423332910
> -Z94.507333333
237.650876252 42.715044747
237.650377418 42.863247137
237.796407086 42.744625138
> -Z50.167233333
237.015245786 40.652991171
237.038716029 40.461085680
236.876128650 40.518225772
> -Z90.166466667
237.662993044 41.690980374
237.735403022 41.563840930
237.581951122 41.561419970
> -Z52.460600000
237.038716029 40.461085680
237.015245786 40.652991171
237.177833379 40.595655276
> -Z2.204366667
234.828206696 41.355401438
234.967497583 41.562729925
235.032954868 41.286387823
> -Z1.094433333
235.032954868 41.286387823
234.906483009 41.107872879
234.828206696 41.355401438
> -Z5.198533333
235.004120702 43.112689255
235.011746638 42.862231624
234.834659654 42.978614255
> -Z7.604033333
235.127571819 44.016055300
234.964707766 43.872773187
234.944355189 44.126004469
> -Z5.357833333
235.111317312 41.705773212
234.918182043 41.759433188
235.102087290 41.926508318
> -Z4.396333333
235.032954868 41.286387823
234.967497583 41.562729925
235.169162175 41.467123174
> -Z7.345200000
235.080747271 44.524873605
234.920996816 44.378378790
234.895133939 44.630003595
> -Z1.222900000
232.841889638 48.521141339
232.718072179 48.641048690
232.902537561 48.707877976
> -Z15.283100000
235.519067522 43.267809081
235.340407048 43.386554224
235.507127933 43.526949838
> -Z2.209166667
234.619407243 43.840803434
234.782319526 43.982477171
234.800764835 43.731339749
> -Z7.437233333
235.105512320 44.271088717
234.944355189 44.126004469
234.920996816 44.378378790
> -Z4.472566667
234.981352790 43.618974131
234.815402940 43.480028113
234.800764835 43.731339749
> -Z10.716366667
235.127571819 44.016055300
235.105512320 44.271088717
235.289555468 44.161093363
> -Z1.038733333
234.664723614 42.845881172
234.657702076 43.094724190
234.834659654 42.978614255
> -Z8.176833333
235.053468109 42.125783138
235.205614767 42.346653324
235.246523615 42.069598046
> -Z10.548133333
235.172703865 43.248501425
235.350541102 43.130606382
235.181433475 42.995647947
> -Z14.241800000
235.552978552 42.601456437
235.568024894 42.402150390
235.387356169 42.486448678
> -Z17.491166667
235.572943411 42.239716040
235.765256680 42.356245130
235.758342899 42.192373782
> -Z41.613466667
236.405410925 41.590555156
236.596080191 41.534583232
236.456967036 41.399211097
> -Z13.631666667
235.432489262 41.968992226
235.423960164 42.171868107
235.601724924 42.079974862
> -Z2.339133333
235.032954868 41.286387823
235.130588320 41.058830199
234.906483009 41.107872879
> -Z7.694100000
235.169162175 41.467123174
235.331254092 41.469788539
235.239237118 41.274028192
> -Z8.596533333
235.308992949 41.629655431
235.331254092 41.469788539
235.169162175 41.467123174
> -Z1.244700000
234.999397284 40.860544115
234.906483009 41.107872879
235.130588320 41.058830199
> -Z10.675133333
235.622333076 40.583977074
235.459809685 40.639121551
235.598864143 40.775686382
> -Z4.838700000
235.130588320 41.058830199
235.329267002 41.020083867
235.185425307 40.864719970
> -Z19.734966667
235.970990951 40.281216620
235.831911461 40.145200853
235.808340628 40.336953916
> -Z5.608466667
235.239237118 41.274028192
235.032954868 41.286387823
235.169162175 41.467123174
> -Z19.718233333
235.797373935 41.437506767
235.756856846 41.633370831
235.947687082 41.572177242
> -Z13.557700000
235.643162071 41.301996012
235.450758479 41.362364741
235.602747822 41.503005403
> -Z18.544533333
235.900476849 40.856452068
235.877005764 41.048120955
236.039562945 40.992391323
> -Z15.616933333
235.808340628 40.336953916
235.669271589 40.200643618
235.645802228 40.392362825
> -Z16.840600000
235.784870203 40.528603016
235.947419318 40.472999471
235.808340628 40.336953916
> -Z13.605733333
235.761399924 40.720247157
235.598864143 40.775686382
235.737929803 40.911986354
> -Z21.102600000
236.016091108 41.184089703
235.849122578 41.240840880
235.989911665 41.376459419
> -Z18.258333333
236.063034832 40.800588014
235.923948041 40.664678247
235.900476849 40.856452068
> -Z51.997266667
236.991775249 40.844991925
236.968304429 41.036887929
237.123371582 40.958326249
> -Z29.486100000
236.157022854 40.033625962
235.994462362 40.089527872
236.133550918 40.225349131
> -Z39.770033333
236.597901796 40.248193641
236.458794101 40.112927734
236.435221622 40.304713622
> -Z43.839600000
236.596080191 41.534583232
236.405410925 41.590555156
236.548435003 41.721705513
> -Z38.475000000
236.411008942 42.688279760
236.313120570 42.513035330
236.242607764 42.738289821
> -Z35.522733333
236.317758862 41.263771022
236.295490302 41.425335501
236.456967036 41.399211097
> -Z64.288966667
237.071617326 41.669470400
236.896285006 41.766545992
237.068307698 41.869472597
> -Z38.377733333
236.271187234 42.984774274
236.437582008 43.109612672
236.351929675 42.851160252
> -Z43.297833333
236.437582008 43.109612672
236.549819529 43.247909305
236.645211405 43.116244808
> -Z21.901933333
235.718710270 42.974123379
235.899507335 43.132502774
235.902923454 42.897037972
> -Z11.000766667
235.387356169 42.486448678
235.367311661 42.324170422
235.205614767 42.346653324
> -Z33.785866667
236.274262803 44.793193392
236.460629297 44.678425278
236.301348834 44.526961616
> -Z13.556200000
235.398206817 44.821366647
235.239817862 44.672535365
235.211441627 44.926894938
> -Z55.267433333
236.927978980 42.833971644
236.815635256 42.706945694
236.760465131 42.930043862
> -Z26.378333333
235.948664087 42.482471847
236.136303643 42.427639873
235.917581608 42.295985176
> -Z21.542666667
235.795883629 44.342751374
235.818353515 44.079386626
235.634846079 44.194940848
> -Z23.476966667
235.795883629 44.342751374
235.770606213 44.604082021
235.956133488 44.491728227
> -Z16.985166667
235.713188152 43.205158199
235.534515073 43.051111896
235.519067522 43.267809081
> -Z25.782833333
236.049526829 43.491545282
235.872124784 43.330634317
235.853165517 43.549344045
> -Z14.320000000
235.552978552 42.601456437
235.372210963 42.685628396
235.557983300 42.852513912
> -Z27.527966667
236.087151835 42.819555682
235.902923454 42.897037972
236.085340866 43.058839586
> -Z17.639966667
235.777200945 41.989780625
235.601724924 42.079974862
235.758342899 42.192373782
> -Z20.418566667
235.948664087 42.482471847
235.765256680 42.356245130
235.733665266 42.516897436
> -Z22.902200000
235.712531635 45.124043722
235.900260847 45.015705147
235.742822189 44.863980057
> -Z21.263366667
235.835360872 45.657766181
235.643427135 45.707748986
235.766561179 45.914347009
> -Z23.032833333
235.925909989 46.064457435
235.920899013 45.910508549
235.766561179 45.914347009
> -Z56.296366667
237.581826643 46.617127172
237.749541688 46.734152515
237.761173392 46.516473556
> -Z24.725200000
235.864427788 46.325366615
236.023787303 46.410739162
236.064310058 46.235975940
> -Z25.364566667
235.835360872 45.657766181
235.998526695 45.777913991
236.024607065 45.578538025
> -Z23.794033333
235.882705520 45.233735853
235.900260847 45.015705147
235.712531635 45.124043722
> -Z24.783466667
236.024607065 45.578538025
235.871067413 45.440222792
235.835360872 45.657766181
> -Z29.047866667
236.024607065 45.578538025
236.183875512 45.701987685
236.210158157 45.483871051
> -Z24.456400000
235.920899013 45.910508549
235.998526695 45.777913991
235.835360872 45.657766181
> -Z24.181000000
236.064310058 46.235975940
235.925909989 46.064457435
235.864427788 46.325366615
> -Z46.550900000
237.047250160 47.128699371
237.047250375 47.332800433
237.231134162 47.242876590
> -Z28.135733333
236.145758623 45.870310311
236.183875512 45.701987685
235.998526695 45.777913991
> -Z37.085200000
236.496223082 45.913493049
236.682403106 45.776561516
236.540863322 45.724380155
> -Z15.256633333
235.509049631 46.392886729
235.342322975 46.321689809
235.288385158 46.463099131
> -Z23.396300000
235.799523394 47.216720741
235.887479259 46.984003944
235.641788980 47.049955089
> -Z23.585666667
235.791317004 46.480119710
235.959395773 46.578073705
236.023787303 46.410739162
> -Z34.236533333
236.387883737 46.344967015
236.543666346 46.255094268
236.455996328 46.122709889
> -Z29.897000000
236.292186768 46.633317256
236.116154744 46.709393759
236.276235130 46.831319422
> -Z36.138833333
236.587796727 47.009066627
236.444350106 46.953459967
236.520885429 47.206307760
> -Z29.187066667
236.091577889 46.908603934
236.051154236 47.108779073
236.252058480 47.029766181
> -Z37.114300000
236.543666346 46.255094268
236.604654998 46.401522257
236.702362152 46.248317501
> -Z17.189200000
235.451093868 46.562620696
235.399957436 46.753022398
235.593265902 46.704660496
> -Z16.947066667
235.401480321 46.036425853
235.541941173 46.216307201
235.608123359 46.020928769
> -Z30.286066667
235.472112711 48.029254660
235.370146508 48.204262439
235.634443963 48.139102808
> -Z12.333966667
234.692857311 47.644515829
234.562325820 47.488803098
234.455547706 47.634398046
> -Z19.457433333
235.539016210 46.889885654
235.737758365 46.849148486
235.593265902 46.704660496
> -Z17.301800000
235.314133200 47.069201565
235.455092708 47.014887809
235.346117164 46.907962149
> -Z26.945800000
236.051154236 47.108779073
236.091577889 46.908603934
235.887479259 46.984003944
> -Z26.861000000
235.951459381 47.222411955
235.799523394 47.216720741
235.952659824 47.374025849
> -Z10.593400000
234.854692593 46.793502917
235.062544364 46.708206160
234.937673637 46.517915778
> -Z12.862766667
235.108175636 45.699840085
235.256523380 45.864703065
235.299235778 45.597342228
> -Z9.032400000
234.937673637 46.517915778
235.007032009 46.238535113
234.807607314 46.332489000
> -Z7.382200000
234.547005362 47.114245666
234.335371058 47.159822941
234.481393235 47.306538031
> -Z13.660033333
235.269234166 46.613615588
235.288385158 46.463099131
235.123688070 46.571819865
> -Z21.437700000
235.250060093 47.711070036
235.092188817 47.664651479
235.168361322 47.851503222
> -Z15.788233333
235.269234166 46.613615588
235.399957436 46.753022398
235.451093868 46.562620696
> -Z9.871466667
234.916246091 45.799803448
235.062664033 45.965983528
235.108175636 45.699840085
> -Z7.025800000
234.916246091 45.799803448
234.723451304 45.896328196
234.867536651 46.063612558
> -Z7.465900000
234.957040950 45.540434583
234.766742352 45.639475361
234.916246091 45.799803448
> -Z16.519900000
235.501452017 45.562873234
235.493836776 45.395171273
235.299235778 45.597342228
> -Z6.744400000
234.766742352 45.639475361
234.957040950 45.540434583
234.803823227 45.385189144
> -Z19.440233333
235.626861077 46.529364695
235.791317004 46.480119710
235.670585198 46.333177463
> -Z8.334766667
234.807607314 46.332489000
235.007032009 46.238535113
234.867536651 46.063612558
> -Z19.171966667
235.608123359 46.020928769
235.766561179 45.914347009
235.582057571 45.858905893
> -Z11.600066667
235.062664033 45.965983528
235.256523380 45.864703065
235.108175636 45.699840085
> -Z0.979433333
234.460892239 45.331280615
234.425129369 45.579485943
234.614756567 45.483699867
> -Z2.061200000
234.649025699 45.233005891
234.680290896 44.982942719
234.493051181 45.082987427
> -Z5.058833333
234.803823227 45.385189144
234.836897634 45.132717036
234.649025699 45.233005891
> -Z5.991600000
234.723451304 45.896328196
234.671246038 46.156485960
234.867536651 46.063612558
> -Z4.568966667
234.766742352 45.639475361
234.575680731 45.735483933
234.723451304 45.896328196
> -Z4.845300000
234.803823227 45.385189144
234.614756567 45.483699867
234.766742352 45.639475361
> -Z8.176666667
235.024303992 45.030711645
234.836897634 45.132717036
234.992525919 45.284459844
> -Z8.116100000
234.078847332 47.927566791
233.889874326 47.888799672
233.976848675 48.062648844
> -Z1.786166667
234.383960383 45.827459010
234.529695373 45.988608039
234.575680731 45.735483933
> -Z1.647933333
233.998262084 47.062976951
234.116888105 47.210739280
234.142117692 47.056355426
> -Z12.903233333
235.210087220 46.754610562
235.123688070 46.571819865
235.062544364 46.708206160
> -Z1.599966667
234.054118804 46.939914364
234.142117692 47.056355426
234.240341344 46.953254498
> -Z9.006000000
234.937673637 46.517915778
234.732753357 46.606342531
234.854692593 46.793502917
> -Z3.512633333
234.318550833 46.756996782
234.240341344 46.953254498
234.440833391 46.922408044
> -Z5.757300000
234.606722263 46.419965833
234.526277053 46.686469965
234.732753357 46.606342531
> -Z1.042866667
233.600121578 47.972204579
233.519097291 47.796443705
233.415195487 47.917772304
> -Z1.731200000
234.011376041 47.311948205
233.863246591 47.308390326
233.969337029 47.466964239
> -Z8.280033333
233.756995545 48.327806188
233.869463473 48.196097327
233.681155253 48.147807341
> -Z1.031666667
233.519097291 47.796443705
233.704457883 47.842821286
233.611315945 47.674680413
> -Z2.008366667
233.889470273 47.589343266
233.969337029 47.466964239
233.783392913 47.430694878
> -Z1.012900000
233.783392913 47.430694878
233.703650697 47.552949584
233.889470273 47.589343266
> -Z11.177266667
234.059328605 48.240116388
234.167246250 48.101704922
233.976848675 48.062648844
> -Z5.064666667
233.889874326 47.888799672
233.985754256 47.757436582
233.796706408 47.720911537
> -Z9.439966667
234.273180995 47.621807842
234.455547706 47.634398046
234.366113042 47.456761705
> -Z8.030166667
234.078847332 47.927566791
234.174855418 47.791150228
233.985754256 47.757436582
> -Z6.881100000
234.335371058 47.159822941
234.316342579 47.311093186
234.481393235 47.306538031
> -Z10.885800000
234.269474370 47.961260552
234.372719720 47.795048989
234.174855418 47.791150228
> -Z16.252866667
234.137612721 48.420819461
234.330655093 48.460464016
234.251049222 48.279464208
> -Z15.138200000
233.647567045 48.958915033
233.773615824 48.828578502
233.584844745 48.771928653
> -Z25.555500000
234.477770664 48.830930708
234.602278431 48.679768229
234.406062417 48.644413098
> -Z20.805700000
234.525651039 48.495224892
234.330655093 48.460464016
234.406062417 48.644413098
> -Z19.656366667
234.330655093 48.460464016
234.211899781 48.604271480
234.406062417 48.644413098
> -Z34.065200000
234.114694355 49.631476053
233.941336831 49.476390251
233.917622589 49.672808610
> -Z14.107100000
234.359397701 48.135584046
234.167246250 48.101704922
234.251049222 48.279464208
> -Z35.361466667
235.545500079 48.311019166
235.453453764 48.488927392
235.658201691 48.479195740
> -Z6.411700000
232.535047715 49.066784459
232.572402152 49.257208425
232.725617013 49.109412679
> -Z5.161800000
233.681155253 48.147807341
233.788406828 48.018629874
233.600121578 47.972204579
> -Z2.283866667
233.147309236 48.465646739
232.962746298 48.400903205
233.026405131 48.586075269
> -Z18.476633333
233.708894191 49.146626485
233.836756117 49.016069063
233.647567045 48.958915033
> -Z8.068966667
233.210987929 48.650812726
233.087771759 48.772734125
233.273173126 48.836994663
> -Z7.399900000
233.640349045 48.457787425
233.569523937 48.275058057
233.453016513 48.401854781
> -Z17.752900000
234.089362205 48.744865167
233.897991993 48.695464093
233.964046505 48.882159904
> -Z3.421066667
232.030524511 49.801120305
232.002981771 49.644535658
231.868414630 49.836385660
> -Z4.942933333
232.307901963 49.302499381
232.459951656 49.375004722
232.401150333 49.163076560
> -Z4.505366667
232.111005371 49.534377537
232.345340521 49.490711110
232.180566503 49.389511058
> -Z8.655666667
232.345340521 49.490711110
232.527635040 49.557531080
232.459951656 49.375004722
> -Z6.121433333
232.111005371 49.534377537
232.263387643 49.669787938
232.345340521 49.490711110
> -Z11.384500000
232.393405809 49.980203954
232.460718555 49.807759981
232.174975148 49.845347078
> -Z8.468133333
232.345340521 49.490711110
232.263387643 49.669787938
232.415897848 49.658715552
> -Z1.783433333
231.868414630 49.836385660
232.002981771 49.644535658
231.849924455 49.602005544
> -Z10.476766667
232.460718555 49.807759981
232.415897848 49.658715552
232.263387643 49.669787938
> -Z0.828066667
231.773258814 49.723156643
231.868414630 49.836385660
231.849924455 49.602005544
> -Z15.226466667
232.536879070 49.982109366
232.605322362 49.851452372
232.460718555 49.807759981
> -Z0.956933333
