   2.3836107e+02   4.6715847e+01   8.6843000e+01
   2.3713140e+02   4.5168325e+01   4.8626300e+01
   2.3671425e+02   4.2639005e+01   5.2966200e+01
   2.3606775e+02   4.3831595e+01   2.9063067e+01
   2.3605176e+02   4.2316240e+01   2.8381733e+01
   2.3537638e+02   4.5442764e+01   1.5661133e+01
   2.3692352e+02   4.6040912e+01   4.3455700e+01
   2.3637320e+02   4.0387427e+01   3.3560167e+01
   2.3497742e+02   4.2542412e+01   5.2160000e+00
   2.3279972e+02   4.8725618e+01   2.4885333e+00
   2.3603469e+02   4.6511233e+01   2.5810000e+01
   2.3471084e+02   4.3222428e+01   1.0879000e+00
   2.3513403e+02   4.2040660e+01   7.4024333e+00
   2.3544089e+02   4.2404292e+01   1.3104433e+01
   2.3581112e+02   4.8646583e+01   4.1486233e+01
   2.3477461e+02   4.1970993e+01   1.0673667e+00
   2.3417815e+02   4.7545035e+01   6.6595000e+00
   2.3394279e+02   4.8989488e+01   2.0526433e+01
   2.3458567e+02   4.9379316e+01   4.0594733e+01
   2.3286929e+02   4.9884235e+01   2.1409167e+01
   2.3506242e+02   4.9429526e+01   4.9100200e+01
   2.3628634e+02   4.9262818e+01   5.4660767e+01
   2.3419461e+02   4.8713103e+01   1.9918833e+01
   2.3611655e+02   4.7212604e+01   3.0026433e+01
   2.3731054e+02   4.5039312e+01   5.2164067e+01
   2.3616151e+02   4.7431479e+01   3.2280267e+01
   2.3788395e+02   4.6921763e+01   5.8674133e+01
   2.3771193e+02   4.3994246e+01   7.1623700e+01
   2.3562775e+02   4.4849890e+01   1.9850500e+01
   2.3787592e+02   4.6531187e+01   6.0777367e+01
   2.3621063e+02   4.0443698e+01   2.6891367e+01
   2.3581626e+02   4.1914326e+01   1.9967367e+01
   2.3597380e+02   4.3578224e+01   2.7110367e+01
   2.3477294e+02   4.3100792e+01   2.1266333e+00
   2.3618605e+02   4.4515199e+01   3.0677033e+01
   2.3576698e+02   4.5228679e+01   2.2618867e+01
   2.3499179e+02   4.2373907e+01   5.3205000e+00
   2.3501832e+02   4.2004756e+01   5.3303333e+00
   2.3485465e+02   4.1507152e+01   1.1099333e+00
   2.3549994e+02   4.1873064e+01   1.3641967e+01
   2.3516227e+02   4.1819360e+01   7.5014000e+00
   2.3606917e+02   4.1586192e+01   2.7304767e+01
   2.3586193e+02   4.0747149e+01   1.6505667e+01
   2.3534038e+02   4.1368760e+01   9.2703667e+00
   2.3689120e+02   4.0819108e+01   4.7797500e+01
   2.3538612e+02   4.0721544e+01   7.1352333e+00
   2.3597755e+02   4.1074890e+01   2.0087800e+01
   2.3587713e+02   4.2378262e+01   2.2025333e+01
   2.3632625e+02   4.0771059e+01   2.9565300e+01
   2.3568433e+02   4.0501670e+01   1.3458333e+01
   2.3491561e+02   4.3741059e+01   5.5542667e+00
   2.3350382e+02   4.7994553e+01   2.0866667e+00
   2.3544203e+02   4.3653181e+01   1.5558800e+01
   2.3551948e+02   4.4183672e+01   1.7038067e+01
   2.3699351e+02   4.7026409e+01   4.4182400e+01
   2.3374215e+02   4.8432075e+01   1.0460433e+01
   2.3669754e+02   4.6358239e+01   3.8578033e+01
   2.3475218e+02   4.4865847e+01   4.1731667e+00
   2.3453854e+02   4.5599587e+01   1.9028667e+00
   2.3518474e+02   4.5578748e+01   1.2347167e+01
   2.3428942e+02   4.7385234e+01   6.7407333e+00
   2.3444618e+02   4.6102479e+01   1.6830333e+00
   2.3254967e+02   4.8959636e+01   2.4810667e+00
   2.3480216e+02   4.5778567e+01   6.3520000e+00
   2.3491781e+02   4.5403392e+01   7.8838000e+00
   2.3495824e+02   4.8988322e+01   3.8241067e+01
   2.3441717e+02   4.9587277e+01   4.1696367e+01
   2.3417184e+02   4.7996871e+01   1.1062733e+01
   2.3370387e+02   4.7649539e+01   1.0237333e+00
   2.3290222e+02   4.9087505e+01   9.7459333e+00
   2.3400505e+02   4.9177926e+01   2.5386867e+01
   2.3242960e+02   4.9569010e+01   9.6531333e+00
   2.3452856e+02   4.9782707e+01   4.7856833e+01
   2.3404463e+02   4.9933914e+01   4.2159533e+01
   2.3410694e+02   4.8636223e+01   1.7537767e+01
   2.3352110e+02   4.9782648e+01   3.0154000e+01
   2.3437032e+02   4.7909341e+01   1.2813000e+01
   2.3555742e+02   4.9648839e+01   5.9001400e+01
   2.3644695e+02   4.9415734e+01   5.7435867e+01
   2.3566856e+02   4.8965437e+01   4.5340867e+01
   2.3613523e+02   4.9375122e+01   5.5516800e+01
   2.3647045e+02   4.8980505e+01   5.2252033e+01
   2.3591897e+02   4.9414470e+01   5.5282133e+01
   2.3486969e+02   4.8123340e+01   2.1997500e+01
   2.3427359e+02   4.7736031e+01   9.7771333e+00
   2.3570388e+02   4.8641959e+01   4.0327567e+01
   2.3462015e+02   4.9113027e+01   3.5765533e+01
   2.3564193e+02   4.8250063e+01   3.3832933e+01
   2.3531721e+02   4.8771568e+01   3.8382667e+01
   2.3585969e+02   4.8963951e+01   4.6974767e+01
   2.3542106e+02   4.9276335e+01   4.9201867e+01
   2.3673916e+02   4.5197403e+01   4.1013967e+01
   2.3654789e+02   4.5436974e+01   3.7075367e+01
   2.3579887e+02   4.5539588e+01   2.2791567e+01
   2.3700722e+02   4.6225839e+01   4.4672000e+01
   2.3696075e+02   4.6560233e+01   4.3312067e+01
   2.3778582e+02   4.8493435e+01   6.8934633e+01
   2.3691573e+02   4.9284392e+01   6.2348167e+01
   2.3656051e+02   4.9825327e+01   7.8099233e+01
   2.3726571e+02   4.7561571e+01   5.0086233e+01
   2.3607684e+02   4.9034095e+01   4.9851900e+01
   2.3635910e+02   4.7573355e+01   3.6414100e+01
   2.3743755e+02   4.8640887e+01   6.0451400e+01
   2.3734918e+02   4.7044377e+01   5.0089867e+01
   2.3830332e+02   4.7541607e+01   7.4830667e+01
   2.3654740e+02   4.8444860e+01   4.6766100e+01
   2.3780641e+02   4.7823681e+01   5.8390400e+01
   2.3734606e+02   4.7846692e+01   5.2557033e+01
   2.3748261e+02   4.7488363e+01   5.2989267e+01
   2.3772779e+02   4.9015825e+01   8.4809067e+01
   2.3759618e+02   4.7618763e+01   5.4999800e+01
   2.3796571e+02   4.7931187e+01   6.1025533e+01
   2.3701079e+02   4.9836426e+01   9.1717400e+01
   2.3809860e+02   4.7447915e+01   6.3493000e+01
   2.3795380e+02   4.7576513e+01   5.9565067e+01
   2.3831939e+02   4.6612300e+01   8.5806633e+01
   2.3810824e+02   4.7172950e+01   6.6448100e+01
   2.3781882e+02   4.6120606e+01   6.3708233e+01
   2.3651221e+02   4.2632556e+01   4.5536800e+01
   2.3833725e+02   4.7050869e+01   8.1133067e+01
   2.3812279e+02   3.9599502e+01   9.7825700e+01
   2.3744975e+02   4.4907382e+01   5.4922733e+01
   2.3692883e+02   4.5098279e+01   4.4785200e+01
   2.3769985e+02   4.4786522e+01   6.1804700e+01
   2.3578785e+02   4.3677804e+01   2.2757967e+01
   2.3762737e+02   4.4979911e+01   5.8075367e+01
   2.3764332e+02   4.6516564e+01   5.5707567e+01
   2.3794425e+02   4.5408333e+01   7.6340133e+01
   2.3786684e+02   4.5634648e+01   7.0281267e+01
   2.3625687e+02   4.3748748e+01   3.3605833e+01
   2.3655570e+02   4.4278668e+01   3.8724667e+01
   2.3652876e+02   4.5154062e+01   3.6971467e+01
   2.3617225e+02   4.5348436e+01   2.9957567e+01
   2.3711621e+02   4.4568074e+01   4.9235533e+01
   2.3653122e+02   4.4549638e+01   3.7676367e+01
   2.3760308e+02   4.4461407e+01   5.9095833e+01
   2.3723172e+02   4.4967299e+01   5.0748567e+01
   2.3820461e+02   4.5747953e+01   9.3018167e+01
   2.3746539e+02   4.3866350e+01   6.0595400e+01
   2.3662136e+02   4.2449069e+01   5.0661833e+01
   2.3727400e+02   4.3821002e+01   5.5682033e+01
   2.3696922e+02   4.1656623e+01   6.0951133e+01
   2.3707128e+02   4.2171272e+01   6.9925300e+01
   2.3740943e+02   4.1503798e+01   7.6589033e+01
   2.3769924e+02   4.2774326e+01   9.4507333e+01
   2.3697669e+02   4.0544124e+01   5.0167233e+01
   2.3766011e+02   4.1605431e+01   9.0166467e+01
   2.3707726e+02   4.0569934e+01   5.2460600e+01
