   1.4204395e+02   3.4209166e+01   9.2887020e+01
   1.3995212e+02   3.7083301e+01   9.2472480e+01
   1.4187331e+02   3.4421096e+01   9.2861827e+01
   1.4207644e+02   3.4334740e+01   9.2865107e+01
   1.4203530e+02   3.4402789e+01   9.2856194e+01
   1.4212363e+02   3.4607855e+01   9.2817195e+01
   1.4195107e+02   3.4385779e+01   9.2863460e+01
   1.4663637e+02   4.2219929e+01   9.0300928e+01
   1.3953387e+02   3.5795918e+01   9.2751708e+01
   1.3948228e+02   3.5842813e+01   9.2746049e+01
   1.4235177e+02   3.5665309e+01   9.2609786e+01
   1.3993053e+02   3.7005319e+01   9.2490542e+01
   1.3986014e+02   3.6971404e+01   9.2502231e+01
   1.4208385e+02   3.4463686e+01   9.2843543e+01
   1.4205345e+02   3.4542399e+01   9.2832083e+01
   1.3951125e+02   3.6226761e+01   9.2673067e+01
   1.4202454e+02   3.4281756e+01   9.2876418e+01
   1.4195010e+02   3.4309241e+01   9.2875904e+01
   1.4224923e+02   3.5267844e+01   9.2692391e+01
   1.3979806e+02   3.5783112e+01   9.2739539e+01
   1.3978360e+02   3.6853247e+01   9.2531841e+01
   1.3985312e+02   3.6891935e+01   9.2519400e+01
   1.4230461e+02   3.8320516e+01   9.2005521e+01
   1.4244928e+02   3.8062542e+01   9.2060277e+01
   1.4170358e+02   3.7772242e+01   9.2191345e+01
   1.4009937e+02   3.6781724e+01   9.2526880e+01
   1.4249688e+02   3.7897410e+01   9.2098324e+01
   1.4548067e+02   4.3084433e+01   9.0114476e+01
   1.4561442e+02   4.3203960e+01   9.0050342e+01
   1.3963778e+02   3.6613828e+01   9.2589784e+01
   1.4253205e+02   3.6368869e+01   9.2452717e+01
   1.4504137e+02   4.3252803e+01   9.0103880e+01
   1.3947777e+02   3.6083381e+01   9.2702041e+01
   1.4520137e+02   4.3457828e+01   9.0002402e+01
   1.4240220e+02   3.5795200e+01   9.2580721e+01
   1.4232499e+02   3.5733489e+01   9.2598026e+01
   1.4186579e+02   3.4503932e+01   9.2848633e+01
   1.4533555e+02   4.3137423e+01   9.0112087e+01
   1.4543185e+02   4.3141923e+01   9.0098110e+01
   1.4579115e+02   4.3436477e+01   8.9934781e+01
   1.4655536e+02   4.2274134e+01   9.0290658e+01
   1.4281485e+02   3.6398568e+01   9.2426371e+01
   1.4222688e+02   3.8266245e+01   9.2025991e+01
   1.4212819e+02   3.8281315e+01   9.2030131e+01
   1.4208676e+02   3.8365274e+01   9.2011726e+01
   1.4199028e+02   3.8363823e+01   9.2019965e+01
   1.4151068e+02   3.7855823e+01   9.2185636e+01
   1.4179868e+02   3.7720898e+01   9.2196585e+01
   1.4600582e+02   4.2282678e+01   9.0356681e+01
   1.4594715e+02   4.2352495e+01   9.0337635e+01
   1.4117319e+02   3.9098810e+01   9.1891643e+01
   1.4144343e+02   4.2075813e+01   9.0948057e+01
   1.4262903e+02   3.6485888e+01   9.2420498e+01
   1.4263007e+02   3.6398420e+01   9.2439470e+01
   1.4485134e+02   4.3327261e+01   9.0098435e+01
   1.4247085e+02   3.6431511e+01   9.2443472e+01
   1.4253357e+02   3.6509608e+01   9.2422073e+01
   1.3961480e+02   3.6127593e+01   9.2685976e+01
   1.3953412e+02   3.6147448e+01   9.2686817e+01
   1.3963969e+02   3.6038990e+01   9.2701219e+01
   1.4526221e+02   4.3350473e+01   9.0037342e+01
   1.4530799e+02   4.3502034e+01   8.9971073e+01
   1.4537160e+02   4.3371692e+01   9.0014937e+01
   1.3991106e+02   3.6744765e+01   9.2546356e+01
   1.4144011e+02   3.4857105e+01   9.2812386e+01
   1.4195203e+02   3.4563732e+01   9.2834039e+01
   1.4611129e+02   4.3134348e+01   9.0013663e+01
   1.4590710e+02   4.3065737e+01   9.0067270e+01
   1.4583076e+02   4.3184556e+01   9.0030165e+01
   1.4580552e+02   4.3249201e+01   9.0007767e+01
   1.4601615e+02   4.3255638e+01   8.9977810e+01
   1.4641800e+02   4.2694225e+01   9.0146749e+01
   1.4405911e+02   3.8873261e+01   9.1700300e+01
   1.4571113e+02   4.3490286e+01   8.9923584e+01
   1.4638199e+02   4.2395612e+01   9.0266440e+01
   1.4658363e+02   4.2350366e+01   9.0257992e+01
   1.4650527e+02   4.1975063e+01   9.0409645e+01
   1.4110483e+02   3.8627972e+01   9.2022466e+01
   1.4323564e+02   3.8223183e+01   9.1952946e+01
   1.4336703e+02   3.8340150e+01   9.1910441e+01
   1.4344253e+02   3.8396568e+01   9.1888659e+01
   1.4320259e+02   3.8296609e+01   9.1936291e+01
   1.4259282e+02   3.9017131e+01   9.1792866e+01
   1.4265758e+02   3.8951443e+01   9.1805471e+01
   1.4345654e+02   4.1222271e+01   9.1029272e+01
   1.4343458e+02   4.1147646e+01   9.1056668e+01
   1.4338995e+02   3.7654935e+01   9.2086842e+01
   1.4195940e+02   3.7172804e+01   9.2314361e+01
   1.4342905e+02   3.9981388e+01   9.1431999e+01
   1.4346489e+02   4.0059619e+01   9.1404324e+01
   1.4360439e+02   4.0123315e+01   9.1370673e+01
   1.4354939e+02   4.0060179e+01   9.1395789e+01
   1.3995636e+02   3.6821691e+01   9.2527572e+01
   1.3992381e+02   3.6875455e+01   9.2518390e+01
